evaluation_status	missing_evidence	chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_mean_narrow	atac_mean_narrow_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_observed_fraction	rrbs_observed_bp	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_5prime_clearance	gene_dense_clearance_old_bodydist	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
excluded	repeat_content;conservation	NC_051814.1	66943912	67008116	64204	convergent	MEIS1	LOC111097797	True	True	False	True	False	False	True	False	False	True	False		False		True	True	False	0.9964696315004641	0.4713333333333333	1.0291855525654374	0.602	0.05216384362118617	1.0	87.21696406711361	0.20877203912528813	13404	13.379636808901125	23986	9198190	32102	132352	81938	0.49	0.5053	0.0733	0.7213	0.217	0.4014	38.6
excluded	repeat_content;conservation	NC_051814.1	68117840	68179368	61528	convergent	LOC100683563	C1D	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.038365257783493	0.6	1.1048189724907278	0.7383333333333333	0.054113037799656115	5.0	85.25558564103942	0.1830061110388766	11260	13.113809580053685	26396	10370780	79720	488	18614	0.3747	0.4037	0.1243	0.7473	0.2325	0.3765	29.7
excluded	repeat_content;conservation	NC_051815.1	5132068	5205139	73071	convergent	LOC102157398	LOC119873853	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.1142999224039942	0.754	1.0808478338971734	0.7016666666666667	0.05969204381521939	35.0	70.92958436960197	0.11358815398721792	8300	18.44137244911517	118603	3491883	156027	2136	33885	0.2033	0.1787	0.7243	0.255	0.6258	0.3974	36.9
excluded		NC_051815.1	7585907	7653876	67969	convergent	LOC100687242	LOC106559451	True	False	False	False	False	False	False	True	False	False	False	41.9	False	4.64874	False	True	False	0.9483276219109144	0.27366666666666667	0.9489407216374737	0.2946666666666667	0.050198352223142215	25.0	80.47821357727051	0.03678147390722241	2500	16.99305837804621	69891	5943171	2607315	2311	129592	0.6927	0.2273	0.3267	0.3857	0.4397	0.4144	41.2
excluded		NC_051815.1	15804115	15863613	59498	convergent	LOC111097925	LOC111098006	True	False	False	False	False	False	False	False	False	False	False	37.99	True	6.66906	True	True	False	0.9607178657824238	0.3343333333333333	0.9647695420876146	0.36833333333333335	0.04961294500144903	2.0	75.0535804004204	0.034454939661837373	2050	13.90685909986496	208864	1108139	3089002	221114	80706	0.7713	0.4627	0.5973	0.679	0.8201	0.6661	96.1
excluded	repeat_content;conservation	NC_051815.1	33774377	33832861	58484	convergent	LOC100856273	LOC100856119	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9013157085836893	0.06366666666666666	0.9404503185838461	0.24866666666666667	0.04867020772006934	1.0	82.19877290725708	0.04103686478353054	2400	17.238083696365358	3619	7439264	1639127	389827	18072	0.891	0.5053	0.248	0.3567	0.1074	0.4217	43.2
excluded	repeat_content;conservation	NC_051815.1	54176384	54240721	64337	convergent	MELK	LOC119874128	True	False	False	True	False	False	True	False	False	True	False		False		True	False	False	1.070424810575942	0.68	1.0693495452927526	0.6846666666666666	0.05473076314462026	7.0	77.75959085235125	0.12467165083855325	8021	15.138793130874634	33552	3111288	32168	95945	385	0.3513	0.3723	0.4687	0.5627	0.2682	0.4046	39.0
excluded	repeat_content;conservation	NC_051815.1	56181459	56247618	66159	convergent	LOC111098102	LOC119874060	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0638581062321268	0.668	1.084686074784398	0.707	0.05547688389965889	35.0	69.47544695914371	0.07784277271421877	5150	14.329577841541983	60462	5117274	127406	7887	4541	0.3173	0.1787	0.757	0.638	0.3995	0.4581	53.1
excluded	repeat_content;conservation	NC_051815.1	67619694	67676552	56858	convergent	LOC119873978	LOC111097883	True	False	True	False	False	False	True	True	False	False	False		False		True	False	False	1.2963559652759729	0.922	1.4479806876838208	0.947	0.07089252301474	53.0	85.14638199474638	0.13278694291040838	7550	14.757274635059318	76877	1937353	213341	45046	11553	0.0603	0.089	0.128	0.595	0.4705	0.2686	1.7
excluded	repeat_content;conservation	NC_051815.1	72532281	72586362	54081	convergent	LOC106559529	LOC119873989	True	True	True	False	False	False	True	True	False	True	False		False		True	False	False	1.1827943206370175	0.8363333333333334	1.1203688385352493	0.7586666666666667	0.06349111900514476	49.0	74.02993841131878	0.10297516687931066	5569	18.087415730421366	15679	2973823	65032	48768	6753	0.134	0.1083	0.641	0.2827	0.1749	0.2682	1.5
excluded		NC_051815.1	74432972	74494463	61491	convergent	LOC111097897	LOC119874053	True	False	False	False	False	False	False	False	False	False	False	24.88	True	7.307460000000001	True	False	False	1.1941400328117227	0.8486666666666667	1.2026446126184271	0.8436666666666667	0.061903471652392135	0.0	85.20238567287367	0.6181880275162219	38013	13.667973391128966	138717	4878219	511932	339712	185978	0.1583	0.885	0.1267	0.6977	0.684	0.5103	70.5
excluded	repeat_content;conservation;TAD_assignment	NC_051816.1	729204	780179	50975	convergent	LOC100684529	LOC119874351	True	False	True	False	False	False	True	True	False	False	False		False		True	False	False	1.164751119243647	0.8193333333333334	1.2223677225257048	0.859	0.06075322466670408	51.0	68.12210840255786	0.144757233938205	7379	14.687343741493715	70309	2246970	43693	18205	6763	0.1787	0.0987	0.782	0.601	0.4442	0.4209	42.7
excluded	repeat_content;conservation	NC_051816.1	888522	959052	70530	convergent	MUC21	LOC119876866	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.1010260872345226	0.7313333333333333	1.089545701815188	0.7146666666666667	0.055974031429740244	25.0	68.04607104644718	0.11768041967956898	8300	14.056227597621604	73787	2077874	80051	3740	4397	0.2973	0.2273	0.7847	0.6673	0.4576	0.4869	63.1
excluded	repeat_content;conservation	NC_051816.1	2021125	2084815	63690	convergent	LOC119881685	TSBP1	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.7911282044673901	0.009333333333333334	0.7594447872910387	0.009	0.03571038716782155	0.0	89.33409631663355	0.022766525357198933	1450	10.926853853113512	227970	948691	498270	3359	3359	0.993	0.885	0.0367	0.887	0.8444	0.7292	98.7
excluded	repeat_content;conservation	NC_051816.1	5010995	5063926	52931	convergent	LOC608284	FKBP5	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	1.0280103513724699	0.5676666666666667	0.9887687195058965	0.464	0.05266180678681462	7.0	79.94153395758735	0.08501634203019025	4500	17.26260958457815	12460	1504288	95507	26965	26965	0.4553	0.3723	0.356	0.3547	0.1592	0.3395	16.1
excluded	repeat_content;conservation	NC_051816.1	10056117	10121857	65740	convergent	LOC111098152	LOC119874267	True	False	False	False	False	False	True	False	False	False	False		False		False	False	False	1.0735540669234163	0.684	1.0174994711927285	0.5683333333333334	0.05461148630197946	6.0	76.65131669868657	0.06160632795862488	4050	19.635596995451014	36013	6555815	218136	152314	11008	0.3547	0.388	0.5223	0.1713	0.2835	0.344	17.8
excluded	repeat_content;conservation	NC_051816.1	13571280	13642018	70738	convergent	LOC111098270	SUPT3H	True	True	False	False	False	False	True	False	False	False	False		False		False	False	False	1.059028636477711	0.6553333333333333	1.0553363689552708	0.6566666666666666	0.05427424701489023	3.0	90.77051501803928	0.08269953914444853	5850	13.203902941483717	31649	6697892	297488	305173	41771	0.368	0.4403	0.016	0.7403	0.258	0.3645	24.9
excluded	repeat_content;conservation	NC_051816.1	16360664	16416333	55669	convergent	OPN5	LOC119876862	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9363270447126796	0.212	0.9368529825136066	0.231	0.04968386579622828	0.0	69.85935666826036	0.03233397402504087	1800	17.635147998207493	13498	3916043	646588	7415	4555	0.762	0.885	0.749	0.3227	0.1644	0.5766	85.5
excluded	repeat_content;conservation	NC_051816.1	25815845	25884245	68400	convergent	LOC111098165	LOC111098166	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9337889776010021	0.202	0.9138472207337618	0.12366666666666666	0.04980850655669664	1.0	63.66525619908383	0.027777777777777776	1900	18.466357370902752	399955	5541280	1729887	773741	49232	0.745	0.5053	0.8467	0.253	0.952	0.6604	95.7
excluded		NC_051816.1	40263604	40321877	58273	convergent	LOC100855752	LOC111098325	True	False	False	False	False	False	False	False	False	False	True	50.26	False	3.54012	False	True	False	0.9194014274507806	0.12533333333333332	0.9124365491680801	0.11733333333333333	0.049083043429406926	1.0	74.08929649559227	0.03174712130832461	1850	21.814315145665947	257260	1191024	1050417	307444	55732	0.842	0.5053	0.6373	0.0683	0.8753	0.5857	86.8
excluded	repeat_content;conservation	NC_051816.1	41991512	42044662	53150	convergent	BCKDHB	LOC102155357	True	False	False	False	False	False	True	False	False	False	False		False		True	True	False	0.9843947043707603	0.43	0.968215389084816	0.384	0.05161068630468038	10.0	87.47409119477143	0.034807149576669805	1850	10.703973884582519	93087	534300	296643	127978	52577	0.5373	0.3413	0.069	0.9037	0.5388	0.478	59.9
excluded	repeat_content;conservation	NC_051816.1	47327902	47386565	58663	convergent	HTR1E	CGA	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0123193739773808	0.527	1.0219240350991488	0.5823333333333334	0.05301172826303563	15.0	69.37768318388197	0.03835466989414111	2250	17.330385593267586	32233	5873446	442180	6077	6077	0.4367	0.294	0.7577	0.349	0.2631	0.4201	42.5
excluded	repeat_content;conservation	NC_051816.1	48272208	48342011	69803	convergent	SPACA1	CNR1	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.9611355928263854	0.3373333333333333	0.9392470549702644	0.24233333333333335	0.04982462824907707	1.0	71.75728528976441	0.03581507958110683	2500	16.54534618316158	317891	6823322	442287	17695	22850	0.7417	0.5053	0.705	0.4287	0.9179	0.6597	95.4
excluded	repeat_content;conservation	NC_051816.1	48393708	48452461	58753	convergent	LOC111098352	LOC119874280	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.9389765707718875	0.225	0.9332851297169924	0.21766666666666667	0.049678916054798544	1.0	75.52641884056297	0.03148775381682638	1850	25.22201531273978	201916	6939297	326312	28249	5161	0.7627	0.5053	0.58	0.011	0.8101	0.5338	78.1
excluded	repeat_content;conservation	NC_051816.1	53806181	53865232	59051	convergent	LOC100684677	LOC100687875	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9127676978740722	0.09633333333333334	0.9309961238607765	0.202	0.04842647013359555	1.0	79.55677636464436	0.030482125620226584	1800	19.691013236840565	235706	12351919	722636	693111	39862	0.9137	0.5053	0.372	0.167	0.8533	0.5623	83.7
excluded	repeat_content;conservation	NC_051816.1	64340623	64411071	70448	convergent	PRDM1	ATG5	True	False	True	True	False	False	True	True	False	True	False		False		True	False	False	1.2510505300692027	0.8956666666666667	1.3123647384231767	0.9083333333333333	0.06719332989642872	41.0	79.63039174526929	0.2271178741766977	16000	16.04232905019863	75847	22892060	35224	23949	87411	0.0883	0.147	0.3687	0.4757	0.4663	0.3092	8.5
excluded	repeat_content;conservation	NC_051816.1	67608124	67672326	64202	convergent	GPR6	LOC111098188	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.03713166624357	0.597	0.9902289427816868	0.4713333333333333	0.0540441914637337	1.0	79.19818029285949	0.12616429394722906	8100	16.616707801818848	215225	26156438	755065	1582	45279	0.378	0.5053	0.3943	0.4207	0.8295	0.5056	69.4
excluded	repeat_content;conservation	NC_051816.1	70866191	70918704	52513	convergent	MARCKS	LOC106559557	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0491598224170824	0.6316666666666667	1.094883271648038	0.7213333333333334	0.055767658166805685	2.0	84.75422547936081	0.3229486032030164	16959	13.259402550433341	7553	29408660	40601	7479	14344	0.305	0.4627	0.139	0.7357	0.1304	0.3545	21.0
excluded	repeat_content;conservation	NC_051816.1	72343871	72396378	52507	convergent	LOC119874236	LOC111098409	True	False	False	False	False	False	True	False	False	True	False		False		True	False	False	1.0653202138907987	0.67	1.0250947211325168	0.5906666666666667	0.05520696135317536	1.0	85.56891640584114	0.3477060201496943	18257	13.415562958974778	45124	30886337	172031	242650	7422	0.329	0.5053	0.1167	0.7203	0.3279	0.3999	38.2
excluded	repeat_content;conservation;TAD_assignment	NC_051816.1	73372682	73425689	53007	convergent	LOC111098416	PSMB1	True	False	False	True	False	False	True	True	False	False	False		False		True	False	False	1.2244950409271094	0.872	1.2288140794176035	0.8646666666666667	0.06379568428193942	2.0	82.79778637891762	0.4880110174127945	25868	13.037634438555065	724185	31915398	26504	5756	9747	0.1293	0.4627	0.2227	0.754	0.9901	0.5117	71.4
excluded	repeat_content;conservation	NC_051817.1	670319	729017	58698	convergent	LOC111098485	LOC111098432	True	False	False	False	False	False	True	True	False	False	False		False		True	True	False	1.023544448041101	0.5553333333333333	1.0071708317860961	0.5306666666666666	0.051941977197516656	4.0	81.60492732498672	0.07751541790180244	4550	19.55506877045133	124668	992125	144087	17271	17271	0.5063	0.42	0.2753	0.1793	0.6447	0.4051	39.3
excluded	repeat_content;conservation	NC_051817.1	2762900	2833447	70547	convergent	LOC119876950	LOC119864717	True	False	True	False	False	False	True	True	False	True	False		False		True	False	False	1.1059952528958363	0.7406666666666667	1.1238034865289928	0.7626666666666667	0.05726331126005562	59.0	72.77935319699739	0.06733099919202801	4750	19.03993939558665	126827	1106178	64101	14215	14215	0.262	0.0603	0.678	0.2113	0.6507	0.3725	27.8
excluded	repeat_content;conservation	NC_051817.1	8064988	8132108	67120	convergent	LOC111098516	LOC119865560	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9323492400259383	0.193	0.9466534512773156	0.283	0.0491751837030334	0.0	73.43220941482052	0.023092967818831942	1550	18.884297872844495	123548	1934690	774995	39496	9865	0.8313	0.885	0.6603	0.2233	0.6416	0.6483	94.8
excluded	repeat_content;conservation	NC_051817.1	8580007	8642797	62790	convergent	LOC111098518	LOC111098519	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9235729551579197	0.145	0.9516766351595521	0.306	0.048951544642442654	1.0	76.87483687899005	0.05335244465679248	3350	16.167610134397233	188598	1421836	262141	6134	6134	0.857	0.5053	0.512	0.464	0.7895	0.6256	92.4
excluded	repeat_content;conservation	NC_051817.1	10033333	10096852	63519	convergent	MIR8836	NUDCD1	True	False	False	False	False	True	False	False	False	False	False		False		False	True	False	0.9652826573991958	0.35633333333333334	1.0356217137873174	0.6163333333333333	0.05049623168644708	1.0	79.879272656563	0.06139895149482832	3900	17.729137632082093	59908	31834	1042691	79797	70293	0.6523	0.5053	0.3597	0.317	0.3948	0.4458	49.0
excluded		NC_051817.1	12626538	12686868	60330	convergent	LOC106559613	CSMD3	True	False	False	False	False	False	False	True	False	False	False	40.73	False	4.02278	False	True	False	0.870344754781452	0.025666666666666667	0.851698024199534	0.028	0.04708953294622482	0.0	76.1492753741749	0.059870711089010445	3612	17.099007431368264	131703	2623445	2648540	602	56726	0.9663	0.885	0.546	0.373	0.6646	0.687	96.7
excluded	repeat_content;conservation	NC_051817.1	16507341	16565029	57688	convergent	UTP23	LOC100687037	True	False	False	True	False	False	True	True	False	True	False		False		True	True	False	0.9738914777380542	0.389	0.9889653422731034	0.4643333333333333	0.051001939050041245	14.0	74.32580353492914	0.03726944945222577	2150	14.637250725428263	36185	6502927	28844	6224	6323	0.5953	0.304	0.63	0.6083	0.2835	0.4842	62.7
excluded		NC_051817.1	24350676	24411685	61009	convergent	LOC119865453	LOC102151612	True	False	False	False	False	False	False	False	False	False	False	48.13	False	3.44548	False	True	False	0.9643644394107954	0.3516666666666667	0.9340597776696086	0.22	0.05005886691435848	1.0	82.59783548778958	0.029503843695192513	1800	13.837021275570518	56180	6890712	689245	152667	68335	0.71	0.5053	0.2323	0.6863	0.3808	0.503	69.0
excluded	repeat_content;conservation	NC_051817.1	28001742	28068918	67176	convergent	LOC111098451	ADCY8	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	1.0885429292616569	0.716	1.0093110816180706	0.5396666666666666	0.055531607045882794	24.0	75.22274137798108	0.07070977730141717	4750	12.086210396330236	10330	3236562	765306	188339	45331	0.315	0.2363	0.5893	0.824	0.1477	0.4225	43.4
excluded	repeat_content;conservation	NC_051817.1	29429036	29482883	53847	convergent	LOC102153335	LRRC6	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0950901645620656	0.7243333333333334	1.1111998756671877	0.7466666666666667	0.05656494672364635	1.0	77.7869481636503	0.12190094155663268	6564	17.13051290190622	19041	1815933	548843	11668	4221	0.2793	0.5053	0.468	0.3683	0.1959	0.3634	24.5
