genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status	selected_1kb_previously	small_variant_review	small_variant_PASS_SNP_records	small_variant_PASS_nonSNP_records	SV_review	conservation_status	T_cell_accessibility_status	CAR_T_functional_safety_status	decision_status	previous_atac_mean	previous_atac_length_matched_percentile	gate_evidence_dogs_min	gate_evidence_dogs_median	gate_evidence_dogs_max	exploratory_Pareto_front
LOC119876429/LOC119872513	NC_051811.1	17224706	17225706	1000	1.0425036607980729	1.0	64.65836418714238	0.0	0.05	100.0	1.0	442	0.999	0.725930930930931	8.368	0	0	0	0	33	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0387480193376541	64.16666666666667	9	19.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17224956	17225956	1000	1.0574621912240982	1.0	68.12521036687984	0.0	0.05	100.0	1.0	692	1.0	0.636394	8.368	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0510958340168	67.33333333333333	9	23.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17225206	17226206	1000	1.0425210413336754	1.0	64.65836418714238	0.0	0.05	100.0	1.0	870	1.0	0.496933	8.354	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.03735286039114	63.66666666666667	9	19.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17225456	17226456	1000	1.04493336302042	1.0	65.16324469875462	0.0	0.0		0.0	903	1.0	0.176448	3.685	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0379175203442574	63.93333333333333	11	19.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17225706	17226706	1000	1.0113713015317918	1.0	56.24368899360485	0.0	0.0		0.0	992	0.999	0.1703063063063063	4.421	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0043552462458611	54.56666666666666	8	18.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17225956	17226956	1000	0.984202455163002	1.0	47.088522383036015	0.0	0.0		0.0	770	0.999	0.1762942942942943	4.421	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9796783857941628	46.400000000000006	8	17.5	25	False
LOC119876429/LOC119872513	NC_051811.1	17226206	17227206	1000	0.9229688166379929	1.0	24.87377987209694	0.0	0.0		0.0	770	0.999	0.1862962962962963	4.421	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9195376741886139	25.266666666666666	8	18.0	25	False
LOC119876429/LOC119872513	NC_051811.1	17226456	17227456	1000	0.9122722925543785	1.0	21.406933692359477	0.0	0.0		0.0	635	0.999	0.17892392392392392	4.421	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.910688758790493	22.666666666666664	8	18.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17226706	17227706	1000	0.9492981403470039	1.0	33.49040727027936	0.0	0.0		0.0	471	1.0	0.152587	3.688	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9477148472070694	34.5	5	19.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17226956	17227956	1000	0.931087750852108	1.0	27.364523729384043	0.0	0.0		0.0	606	1.0	0.21231600000000003	4.293	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9291214988231659	28.166666666666668	5	18.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17227206	17228206	1000	0.9429939346909523	1.0	31.268933019185457	0.0	0.0		0.0	389	1.0	0.267767	4.293	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9401729731559754	31.766666666666666	5	18.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17227456	17228456	1000	0.9594109752178193	1.0	37.76506226859643	0.0	0.05	100.0	1.0	522	1.0	0.23616900000000002	5.055	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.956590127825737	37.666666666666664	5	18.0	33	False
LOC119876429/LOC119872513	NC_051811.1	17227706	17228706	1000	0.9665873334407806	1.0	40.49141703130259	0.0	0.05	100.0	1.0	608	1.0	0.262691	5.055	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9637665280103683	40.53333333333333	5	18.0	26	False
LOC119876429/LOC119872513	NC_051811.1	17227956	17228956	1000	1.047068539738655	1.0	65.80276001346348	0.0	0.05	100.0	1.0	615	1.0	0.189453	5.055	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0446311140060425	65.66666666666666	10	20.0	27	False
LOC119876429/LOC119872513	NC_051811.1	17228206	17229206	1000	1.1055755851864815	1.0	77.11208347357793	0.0	0.106	90.88754805079046	5.0	615	1.0	0.13062700000000002	5.055	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0998019397854806	76.9	10	20.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17228456	17229456	1000	1.1035851590037347	1.0	76.87647256815887	0.0	0.1	79.20431137084961	5.0	367	1.0	0.125906	3.883	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0978114991188048	76.5	14	21.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17228706	17229706	1000	1.089780910551548	1.0	74.95792662403231	0.0	0.1	79.20431137084961	5.0	203	1.0	0.251293	4.875	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.084007162630558	73.96666666666667	15	21.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17228956	17229956	1000	1.0441853620409967	1.0	64.86031639178728	0.0	0.1	79.20431137084961	5.0	33	1.0	0.35047600000000007	5.559	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0384113049507142	64.06666666666668	15	21.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17229206	17230206	1000	1.0248603451251983	1.0	59.64321777179401	0.0	0.044	74.6897964477539	2.0	27	0.999	0.40205105105105104	5.559	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0245383793115617	60.23333333333334	14	21.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17229456	17230456	1000	1.0153704382181168	1.0	57.1524739145069	0.0	0.0		0.0	127	0.999	0.45009609609609613	5.559	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.011823163986206	57.333333333333336	13	21.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17229706	17230706	1000	1.0293935611248017	1.0	60.85493099966342	0.0	0.106	84.15908856661815	70.0	127	0.999	0.3311061061061061	5.559	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.025846371114254	60.73333333333333	13	22.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17229956	17230956	1000	1.04562288659811	1.0	65.39885560417368	0.0	0.2	87.72701835632324	70.0	127	0.999	0.7658338338338339	10.628	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0431296982765197	65.4	10	21.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17230206	17231206	1000	1.0668024423122406	1.0	70.07741501178054	0.0	0.306	90.57288949006524	70.0	100	1.0	1.007741	10.784	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0661127686500549	70.46666666666667	10	20.0	32	True
LOC119876429/LOC119872513	NC_051811.1	17230456	17231456	1000	1.048380834519863	1.0	66.07202961965667	0.0	0.35	91.75801195417132	70.0	143	1.0	1.019417	10.784	0	0	0	0	116	116	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0509162796139717	67.30000000000001	4	20.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17230706	17231706	1000	1.0782635457515717	1.0	72.36620666442275	0.0	0.244	95.05918358974769	67.0	217	1.0	1.002661	10.784	0	0	0	0	366	366	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.07769077783823	72.76666666666667	4	20.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17230956	17231956	1000	1.1130527108311654	1.0	78.22282059912487	0.0	0.15	97.13267008463542	11.0	217	1.0	0.54628	10.784	0	0	0	0	616	616	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.111426281630993	78.36666666666666	4	22.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17231206	17232206	1000	1.0510440992712975	1.0	66.6778862335914	0.0	0.094	79.68558656408432	4.0	217	1.0	0.30232299999999995	5.455	0	0	0	0	866	866	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.04794275277853	66.63333333333334	4	21.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17231456	17232456	1000	1.0691577427387238	1.0	70.5822955233928	0.0	0.05	61.808902740478516	4.0	74	1.0	0.206727	5.455	0	0	0	0	1000	1000	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0660565105080604	70.46666666666667	7	21.5	31	False
LOC119876429/LOC119872513	NC_051811.1	17231706	17232706	1000	1.030742203772068	1.0	61.359811511275666	0.0	0.05	61.808902740478516	4.0	157	1.0	0.253565	4.823	0	0	0	0	1000	1000	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0307491310238839	62.1	7	21.5	31	False
LOC119876429/LOC119872513	NC_051811.1	17231956	17232956	1000	0.9726809883713722	1.0	42.7802086839448	0.0	0.15	87.26963424682617	4.0	157	1.0	0.354119	4.671	0	0	0	0	1000	1000	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	0.9726875287890434	43.86666666666667	7	21.0	32	False
LOC119876429/LOC119872513	NC_051811.1	17232206	17233206	1000	1.0300667089819908	1.0	61.056883204308306	0.0	0.1	100.0	1.0	157	1.0	0.29912600000000006	4.671	0	0	0	0	1000	1000	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.030073640525341	61.83333333333333	9	23.0	35	False
LOC119876429/LOC119872513	NC_051811.1	17232456	17233456	1000	1.044022898733616	1.0	64.86031639178728	0.0	0.1	100.0	1.0	157	1.0	0.402237	5.746	0	0	0	0	1000	1000	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0440299278497696	65.53333333333333	14	22.5	35	False
LOC119876429/LOC119872513	NC_051811.1	17232706	17233706	1000	1.0516367871165275	1.0	66.81252103668798	0.0	0.1	100.0	1.0	0	1.0	0.37478300000000003	5.746	0	0	0	0	1000	1000	CL	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0512616649270057	67.43333333333334	14	20.5	35	False
LOC119876429/LOC119872513	NC_051811.1	17232956	17233956	1000	1.1190914229154587	1.0	79.06428811847863	0.0	0.0		0.0	0	1.0	0.170982	5.746	0	0	0	0	1000	1000	CL;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1198038583397865	79.56666666666666	14	21.0	35	False
LOC119876429/LOC119872513	NC_051811.1	17233206	17234206	1000	1.1358366922140122	1.0	81.11746886570178	0.0	0.0		0.0	34	1.0	0.10260799999999999	5.746	0	0	0	0	1000	1000	CL;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1355504118800164	81.36666666666666	14	22.0	31	False
LOC119876429/LOC119872513	NC_051811.1	17233456	17234456	1000	1.1986387373209	1.0	86.53651969033996	0.0	0.0		0.0	34	1.0	0.025693999999999984	3.63	0	0	0	0	1000	1000	CL;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1997622615695	87.0	13	24.0	39	False
LOC119876429/LOC119872513	NC_051811.1	17233706	17234706	1000	1.2073304442167283	1.0	87.20969370582296	0.0	0.0		0.0	34	1.0	0.01756499999999999	3.982	0	0	0	0	983	983	CL;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2079261391162872	87.6	13	26.5	39	False
LOC119876429/LOC119872513	NC_051811.1	17233956	17234956	1000	1.205071345925331	1.0	87.00774150117806	0.0	0.0		0.0	230	1.0	0.069637	6.154	0	0	0	0	733	733	CL;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2040447172522546	87.2	13	28.5	39	False
LOC119876429/LOC119872513	NC_051811.1	17234206	17235206	1000	1.215938766360283	1.0	88.21945472904747	0.0	0.0		0.0	295	1.0	0.15390399999999999	6.154	0	0	0	0	483	483	CL;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2159110369086266	88.46666666666667	13	29.0	39	False
LOC119876429/LOC119872513	NC_051811.1	17234456	17235456	1000	1.1808872253894807	1.0	85.425782564793	0.0	0.0		0.0	295	1.0	0.194937	6.154	0	0	0	0	233	233	CL;MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.179449876010418	85.66666666666667	17	29.0	40	False
LOC119876429/LOC119872513	NC_051811.1	17234706	17235706	1000	1.1670652655959128	1.0	84.4160215415685	0.0	0.0		0.0	400	1.0	0.278793	6.154	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1665379167795182	84.56666666666666	10	29.0	40	False
LOC119876429/LOC119872513	NC_051811.1	17234956	17235956	1000	1.2039294957518578	1.0	86.94042409962975	0.0	0.05	33.33333206176758	1.0	204	1.0	0.322791	5.848	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2033100192546844	87.16666666666667	10	29.0	46	True
LOC119876429/LOC119872513	NC_051811.1	17235206	17236206	1000	1.230921023786068	1.0	89.29653315382026	3.0	0.056	35.27677304404123	46.0	105	1.0	0.28481300000000004	5.848	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2303167140483857	89.46666666666667	10	32.0	46	True
LOC119876429/LOC119872513	NC_051811.1	17235456	17236456	1000	1.41174393504858	1.0	95.92729720632784	3.0	0.2	59.53159141540527	60.0	190	1.0	0.32186800000000004	5.848	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.4115954686403274	96.0	10	34.0	57	False
LOC119876429/LOC119872513	NC_051811.1	17235706	17236706	1000	1.41790101313591	1.0	96.02827330865028	3.0	0.2	59.53159141540527	60.0	94	1.0	0.2901990000000001	5.848	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	True	assessed_catalogue_variants_present	13	2	no_overlapping_record_in_consulted_catalogue	pilot_scale_sensitivity_measured	exploratory_single_tumor_marker_masks_sparse_fragments_not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.4151809779405593	96.06666666666666	16	34.0	57	True
LOC119876429/LOC119872513	NC_051811.1	17235956	17236956	1000	1.3400664100646973	1.0	93.90777515987882	3.0	0.15	68.2643445332845	60.0	135	1.0	0.243478	5.585	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.3379734299182893	93.93333333333334	16	30.0	57	False
LOC119876429/LOC119872513	NC_051811.1	17236206	17237206	1000	1.298130043029785	1.0	91.95557051497812	3.0	0.144	68.96402078204684	60.0	145	1.0	0.231307	5.585	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2954296404123307	92.03333333333333	16	26.0	57	False
LOC119876429/LOC119872513	NC_051811.1	17236456	17237456	1000	1.0571832283735276	1.0	68.09155166610569	0.0	0.0		0.0	141	1.0	0.21089800000000003	5.585	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.054026583611965	68.06666666666666	9	21.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17236706	17237706	1000	1.0631561180353164	1.0	69.37058229552339	0.0	0.0		0.0	293	1.0	0.16712800000000003	4.871	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0625711184740068	69.8	9	22.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17236956	17237956	1000	1.0496047265529633	1.0	66.50959272972064	0.0	0.0		0.0	429	1.0	0.17804699999999996	4.871	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.050139855325222	67.23333333333333	9	23.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17237206	17238206	1000	1.0187594674825668	1.0	57.8256479299899	0.0	0.0		0.0	501	1.0	0.169132	3.694	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0198865430355073	58.9	9	23.0	34	False
LOC119876429/LOC119872513	NC_051811.1	17237456	17238456	1000	1.0164881390333176	1.0	57.287108717603495	0.0	0.0		0.0	420	1.0	0.13219799999999998	3.694	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0164830643534661	58.099999999999994	14	22.5	34	False
