genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status
LOC119876429/LOC119872513	NC_051811.1	17240706	17242706	2000	1.041471934825182	1.0	66.23333333333333	0.0	0.1	97.9525260925293	67.0	174	1.0	0.220438	4.737	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17240956	17242956	2000	1.0057972013577818	1.0	55.166666666666664	0.0	0.078	97.37503345196063	67.0	322	0.993	0.23418328298086605	4.737	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17241206	17243206	2000	1.0234780676290394	1.0	60.9	1.0	0.128	98.40041100978851	67.0	322	0.993	0.20460523665659616	6.575	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17241456	17243456	2000	1.0393072264119982	1.0	65.7	1.0	0.15	98.63501739501953	67.0	322	0.993	0.21536354481369585	6.575	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17241706	17243706	2000	1.072544909618795	1.0	72.46666666666667	1.0	0.075	100.0	1.0	279	0.993	0.17371198388721049	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17241956	17243956	2000	1.1067923461720348	1.0	77.73333333333333	1.0	0.075	100.0	1.0	362	0.993	0.13211077542799596	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17242206	17244206	2000	1.1205327926799655	1.0	79.23333333333333	1.0	0.075	100.0	1.0	249	0.993	0.09048539778449145	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17242456	17244456	2000	1.1211081101819873	1.0	79.33333333333333	1.0	0.075	100.0	1.0	341	0.993	0.07810020140986906	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17242706	17244706	2000	1.1201121908947826	1.0	79.2	1.0	0.075	100.0	1.0	341	0.993	0.05088267875125881	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17242956	17244956	2000	1.1589693933427334	1.0	83.66666666666667	1.0	0.097	100.0	1.0	352	1.0	0.0041419999999999955	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17243206	17245206	2000	1.1263378202021121	1.0	80.03333333333333	1.0	0.047	100.0	1.0	403	1.0	0.019251500000000008	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17243456	17245456	2000	1.0966751753389836	1.0	76.63333333333333	0.0	0.025	100.0	1.0	403	1.0	-0.0007434999999999974	10.183	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17243706	17245706	2000	1.0618541952371596	1.0	70.39999999999999	0.0	0.05	100.0	1.0	403	1.0	0.0533255	7.313	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17243956	17245956	2000	1.0581809745132924	1.0	69.5	0.0	0.05	100.0	1.0	378	1.0	0.07687099999999998	7.313	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17244206	17246206	2000	1.0688660446405411	1.0	71.83333333333334	0.0	0.05	100.0	1.0	364	1.0	0.24392199999999997	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17244456	17246456	2000	1.076835221529007	1.0	73.4	0.0	0.05	100.0	1.0	272	1.0	0.26240199999999997	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17244706	17246706	2000	1.060474685713649	1.0	70.0	0.0	0.05	100.0	1.0	405	0.995	0.24955075376884422	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17244956	17246956	2000	1.0737268448024988	1.0	72.7	0.0	0.025	100.0	1.0	246	0.995	0.281443216080402	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17245206	17247206	2000	1.1078626706749202	1.0	77.9	0.0	0.025	100.0	1.0	195	0.995	0.2675623115577889	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17245456	17247456	2000	1.1237610659748316	1.0	79.7	0.0	0.025	100.0	1.0	319	0.995	0.27546683417085427	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17245706	17247706	2000	1.120667350307107	1.0	79.26666666666667	0.0	0.0		0.0	399	0.995	0.2298753768844221	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17245956	17247956	2000	1.078973945811391	1.0	74.13333333333333	0.0	0.0		0.0	537	0.995	0.21454422110552762	7.339	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17246206	17248206	2000	1.0306190347000956	1.0	63.366666666666674	0.0	0.0		0.0	629	0.993	0.07206646525679758	7.044	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17246456	17248456	2000	1.0291767412349582	1.0	62.96666666666667	0.0	0.0		0.0	690	0.993	0.05230060422960726	5.493	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17246706	17248706	2000	1.0485863311961294	1.0	67.4	0.0	0.0		0.0	619	0.998	0.07751052104208417	5.493	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17246956	17248956	2000	1.0273505814447998	1.0	62.33333333333333	0.0	0.0		0.0	619	0.998	0.09918086172344691	5.493	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247206	17249206	2000	1.0021213584318758	1.0	53.46666666666666	0.0	0.0		0.0	619	0.998	0.09947695390781562	5.493	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247456	17249456	2000	0.9764605820551515	1.0	44.5	0.0	0.003	84.00543975830078	4.0	612	0.998	0.07903306613226453	5.493	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247706	17249706	2000	0.9958687282279134	1.0	51.56666666666667	0.0	0.025	84.00543975830078	4.0	555	0.998	0.04641232464929859	5.493	0	0	0	0	166	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17247956	17249956	2000	1.0061134479120373	1.0	55.400000000000006	0.0	0.025	84.00543975830078	4.0	535	0.998	0.037088176352705414	5.493	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248206	17250206	2000	1.023713350355625	1.0	60.96666666666667	0.0	0.025	84.00543975830078	4.0	443	1.0	0.21130249999999998	10.146	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248456	17250456	2000	1.016435839265585	1.0	58.8	0.0	0.075	86.03505452473958	66.0	494	1.0	0.24254850000000003	10.146	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248706	17250706	2000	0.9991735154092312	1.0	52.6	0.0	0.075	86.03505452473958	66.0	673	1.0	0.25600550000000005	10.146	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17248956	17250956	2000	0.98787426507473	1.0	48.96666666666666	0.0	0.075	86.03505452473958	66.0	715	1.0	0.27834400000000004	10.146	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249206	17251206	2000	1.000348978996277	1.0	52.96666666666666	0.0	0.125	86.6664047241211	66.0	715	1.0	0.2997715	10.146	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249456	17251456	2000	1.0073937189280986	1.0	55.86666666666667	0.0	0.122	86.73183828885438	66.0	645	1.0	0.31455500000000003	10.146	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249706	17251706	2000	0.9936500329971314	1.0	50.9	0.0	0.125	89.86531677246094	66.0	693	1.0	0.330359	10.146	0	0	0	0	234	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17249956	17251956	2000	0.9930570388138295	1.0	50.6	0.0	0.125	89.86531677246094	66.0	674	1.0	0.37001300000000004	10.146	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250206	17252206	2000	1.0061449879407882	1.0	55.43333333333334	0.0	0.125	89.86531677246094	66.0	924	1.0	0.225942	5.315	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250456	17252456	2000	1.0241084106564522	1.0	61.133333333333326	0.0	0.075	91.7422866821289	3.0	906	1.0	0.21893849999999998	4.65	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250706	17252706	2000	1.0495166711807251	1.0	67.76666666666667	0.0	0.103	92.90533188014355	64.0	735	1.0	0.21223000000000003	4.775	0	0	0	0	167	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17250956	17252956	2000	1.0602419675886632	1.0	69.96666666666667	0.0	0.175	84.22363989693778	64.0	763	1.0	0.187509	4.775	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251206	17253206	2000	1.0582519513964652	1.0	69.56666666666666	0.0	0.125	82.86772384643555	64.0	838	1.0	0.19809699999999997	4.864	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251456	17253456	2000	1.0521692332029342	1.0	68.30000000000001	0.0	0.15	79.14394887288411	64.0	1041	1.0	0.214197	6.119	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251706	17253706	2000	1.032706929832697	1.0	63.866666666666674	0.0	0.125	74.97273864746094	64.0	1127	1.0	0.2427765	6.119	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17251956	17253956	2000	1.016060235619545	1.0	58.733333333333334	0.0	0.125	74.97273864746094	64.0	966	1.0	0.29640550000000004	6.924	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252206	17254206	2000	0.9828387785553933	1.0	47.06666666666667	0.0	0.125	74.97273864746094	64.0	716	1.0	0.2596585	6.924	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252456	17254456	2000	0.9617601254284381	1.0	38.36666666666667	0.0	0.15	79.14394887288411	64.0	622	1.0	0.259144	6.924	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252706	17254706	2000	0.9658264481723309	1.0	40.03333333333333	0.0	0.122	75.27061187243852	44.0	552	1.0	0.2875355	6.924	0	0	0	0	33	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17252956	17254956	2000	0.9637124070823193	1.0	39.233333333333334	0.0	0.05	80.26253700256348	6.0	482	1.0	0.363829	6.924	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17253206	17255206	2000	0.957541287690401	1.0	36.36666666666667	0.0	0.05	80.26253700256348	6.0	407	1.0	0.41747	6.924	0	0	0	0	67	67	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17253456	17255456	2000	0.9471660923361779	1.0	32.36666666666667	0.0	0.025	100.0	2.0	157	1.0	0.43555949999999993	6.924	0	0	0	0	317	317	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17253706	17255706	2000	0.9883367411494255	1.0	49.13333333333333	0.0	0.025	100.0	2.0	19	1.0	0.400798	6.924	0	0	0	0	400	400	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17253956	17255956	2000	0.9976229911446571	1.0	52.166666666666664	0.0	0.025	100.0	2.0	19	1.0	0.34842150000000005	5.783	0	0	0	0	400	400	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17254206	17256206	2000	1.0071532472074032	1.0	55.86666666666667	0.0	0.028	97.69014167785645	66.0	19	1.0	0.36333000000000004	5.783	0	0	0	0	400	400	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17254456	17256456	2000	1.0365152192413807	1.0	64.93333333333334	0.0	0.1	60.70986366271973	66.0	19	1.0	0.37589399999999995	5.783	0	0	0	0	400	400	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17254706	17256706	2000	1.0307667630016804	1.0	63.366666666666674	0.0	0.1	60.70986366271973	66.0	19	1.0	0.37054349999999997	5.783	0	0	0	0	400	400	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17254956	17256956	2000	1.0210789957344533	1.0	60.06666666666667	0.0	0.1	60.70986366271973	66.0	19	1.0	0.33251800000000004	5.195	0	0	0	0	617	400	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17255206	17257206	2000	1.0334610954225063	1.0	64.16666666666667	0.0	0.1	60.70986366271973	66.0	19	1.0	0.2473105	5.195	0	0	0	0	733	333	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17255456	17257456	2000	1.0436983174085617	1.0	66.76666666666667	0.0	0.1	60.70986366271973	66.0	19	1.0	0.2602515	5.195	0	0	0	0	483	83	ST	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17255706	17257706	2000	1.039915746331215	1.0	65.8	0.0	0.1	60.70986366271973	66.0	61	1.0	0.2627065	5.195	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17255956	17257956	2000	1.0396224818825721	1.0	65.76666666666667	0.0	0.1	60.70986366271973	66.0	61	1.0	0.29542150000000006	5.723	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256206	17258206	2000	1.0429885340034961	1.0	66.56666666666666	0.0	0.097	60.161468033938064	66.0	61	1.0	0.3865235	5.976	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256456	17258456	2000	1.001457898914814	1.0	53.300000000000004	0.0	0.0		0.0	239	1.0	0.3580525	5.976	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256706	17258706	2000	1.0070671815276147	1.0	55.833333333333336	0.0	0.025	90.16995239257812	5.0	239	1.0	0.3580495000000001	5.976	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17256956	17258956	2000	1.0272547249495982	1.0	62.3	0.0	0.025	90.16995239257812	5.0	319	1.0	0.35675350000000006	5.976	0	0	0	0	183	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257206	17259206	2000	1.0205412854254245	1.0	59.9	0.0	0.025	90.16995239257812	5.0	319	1.0	0.4056775	5.976	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257456	17259456	2000	1.0247260389924049	1.0	61.3	0.0	0.025	90.16995239257812	5.0	379	1.0	0.37852800000000003	5.976	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257706	17259706	2000	0.9898297819793225	1.0	49.56666666666666	0.0	0.075	93.0179672241211	9.0	457	1.0	0.3839805	5.976	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17257956	17259956	2000	0.9816416796445847	1.0	46.733333333333334	0.0	0.078	93.28650694627028	9.0	596	1.0	0.3459205	5.976	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258206	17260206	2000	1.0013324975967408	1.0	53.266666666666666	0.0	0.1	94.76347541809082	9.0	744	1.0	0.271688	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258456	17260456	2000	1.0246822076141835	1.0	61.266666666666666	0.0	0.1	94.76347541809082	9.0	638	1.0	0.2700395	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258706	17260706	2000	1.0104087909162045	1.0	56.99999999999999	0.0	0.075	96.29464975992839	9.0	702	1.0	0.254508	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17258956	17260956	2000	0.9853775040209294	1.0	48.0	0.0	0.075	96.29464975992839	9.0	712	1.0	0.2449375	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17259206	17261206	2000	0.9872438481450081	1.0	48.766666666666666	0.0	0.075	96.29464975992839	9.0	712	1.0	0.23705400000000001	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17259456	17261456	2000	0.9833344716131687	1.0	47.233333333333334	0.0	0.075	96.29464975992839	9.0	802	1.0	0.2593765	6.025	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17259706	17261706	2000	1.0076085104346275	1.0	55.93333333333334	0.0	0.025	100.0	1.0	913	1.0	0.30286	6.025	0	0	0	0	178	178	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17259956	17261956	2000	1.0264346198141574	1.0	62.1	0.0	0.047	97.48086320593002	11.0	854	1.0	0.2798075	6.025	0	0	0	0	428	428	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17260206	17262206	2000	1.0133376521468163	1.0	57.833333333333336	0.0	0.025	95.26402282714844	11.0	893	1.0	0.2825365	5.116	0	0	0	0	600	600	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17260456	17262456	2000	0.986174925506115	1.0	48.3	0.0	0.025	95.26402282714844	11.0	1071	1.0	0.32130000000000003	5.116	0	0	0	0	600	600	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17260706	17262706	2000	0.9894177674055099	1.0	49.4	0.0	0.025	95.26402282714844	11.0	1046	1.0	0.3360575	5.116	0	0	0	0	600	600	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17260956	17262956	2000	1.0142781480550767	1.0	58.13333333333334	0.0	0.025	95.26402282714844	11.0	956	1.0	0.3590655	5.116	0	0	0	0	600	600	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17261206	17263206	2000	1.007384992867708	1.0	55.86666666666667	0.0	0.075	72.46244939168294	11.0	956	1.0	0.3826995	5.116	0	0	0	0	600	600	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17261456	17263456	2000	1.0031939341127873	1.0	54.1	0.0	0.075	72.46244939168294	11.0	806	1.0	0.37871350000000004	4.102	0	0	0	0	600	600	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17261706	17263706	2000	0.9773743250072002	1.0	44.86666666666667	0.0	0.075	72.46244939168294	11.0	638	1.0	0.324847	4.102	0	0	0	0	422	422	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17261956	17263956	2000	0.9869903397560119	1.0	48.699999999999996	0.0	0.05	61.061662673950195	3.0	629	1.0	0.3400735	4.102	0	0	0	0	172	172	CO	regulatory_annotation_present
LOC119876429/LOC119872513	NC_051811.1	17262206	17264206	2000	1.0002892840206623	1.0	52.96666666666666	0.0	0.05	61.061662673950195	3.0	442	1.0	0.32551649999999993	4.102	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17262456	17264456	2000	1.0167541311979293	1.0	58.833333333333336	0.0	0.1	80.5308313369751	3.0	376	1.0	0.320212	4.102	0	0	0	0	152	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17262706	17264706	2000	1.0165765473544597	1.0	58.833333333333336	0.0	0.1	80.5308313369751	3.0	376	1.0	0.29484849999999996	4.063	0	0	0	0	402	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17262956	17264956	2000	1.018053238272667	1.0	59.233333333333334	0.0	0.15	81.7298755645752	6.0	420	1.0	0.252837	3.897	0	0	0	0	652	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263206	17265206	2000	1.0016772920191288	1.0	53.300000000000004	0.0	0.1	92.0639820098877	6.0	517	0.997	0.18415847542627883	3.897	0	0	0	0	796	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263456	17265456	2000	1.007346544921398	1.0	55.86666666666667	0.0	0.1	92.0639820098877	6.0	517	0.997	0.15121815446339018	3.897	0	0	0	0	796	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263706	17265706	2000	1.0265457248687744	1.0	62.1	0.0	0.1	92.0639820098877	6.0	598	0.997	0.1531494483450351	3.897	0	0	0	0	796	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17263956	17265956	2000	1.0263070493638515	1.0	62.03333333333333	0.0	0.1	92.0639820098877	6.0	591	0.997	0.162197592778335	3.701	0	0	0	0	857	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264206	17266206	2000	1.0359827583730221	1.0	64.8	0.0	0.1	92.0639820098877	6.0	591	0.997	0.17144282848545636	3.701	0	0	0	0	1107	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264456	17266456	2000	1.0299390186965465	1.0	63.23333333333333	0.0	0.05	84.12796401977539	6.0	465	0.997	0.14196339017051152	3.563	0	0	0	0	1205	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264706	17266706	2000	0.9943200913369655	1.0	51.06666666666667	0.0	0.05	84.12796401977539	6.0	611	0.997	0.1329984954864594	3.563	0	0	0	0	1205	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17264956	17266956	2000	0.9714004583358765	1.0	42.43333333333334	0.0	0.0		0.0	796	0.997	0.12041725175526581	3.563	0	0	0	0	1205	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17265206	17267206	2000	0.9876250313818454	1.0	48.9	0.0	0.0		0.0	927	1.0	0.1364905	3.563	0	0	0	0	1311	0		no_promoter_enhancer_in_queried_epic_tissues
LOC119876429/LOC119872513	NC_051811.1	17265456	17267456	2000	0.9728006618022919	1.0	42.86666666666667	0.0	0.0		0.0	938	1.0	0.12273150000000001	2.949	0	0	0	0	1400	0		no_promoter_enhancer_in_queried_epic_tissues
