id	chrom	start0	end0	atac_mean	atac_percentile	GC	GC_distance_w01	coding_TSS_distance	miRNA_distance	risk_gene_distance	screen_flags	stage	pending
bg1k_0599	NC_051819.1	49809677	49810677	0.9313879882097245	27.465499831706495	0.311	0.09999999999999998	61478	9968619	1058755	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0600	NC_051805.1	96855411	96856411	1.2908386700749397	91.78727701110738	0.521	0.11000000000000004	194916	1662904	264877	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0601	NC_051841.1	4102334	4103334	0.908895684838295	20.43083136990912	0.288	0.123	1167850	20966689	1577786		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0602	NC_051843.1	82084989	82085989	0.641982728767395	0.5048805116122518	0.393	0.01799999999999996	22752	2834664	1187610	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0603	NC_051834.1	26120826	26121826	0.857003980576992	8.71760350050488	0.344	0.067	82797	1478541	722365	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0604	NC_051823.1	51276275	51277275	0.8473057532921816	6.9000336587007745	0.345	0.066	10827	11394301	2075078	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0605	NC_051814.1	802677	803677	3.421576957821846	99.49511948838774	0.428	0.017000000000000015	21073	1085852	55914	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb;consensus_peak_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0606	NC_051826.1	27507611	27508611	0.9768830788731575	44.42948502187816	0.351	0.06	12047	15370687	0	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0607	NC_051817.1	23529773	23530773	0.9668984771966934	40.69336923594749	0.372	0.03899999999999998	109796	7741119	152718	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0608	NC_051807.1	67949893	67950893	1.0059131166338922	54.12319084483339	0.39	0.020999999999999963	744007	6324012	3040652		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0609	NC_051834.1	19282976	19283976	0.8662338673472404	10.299562436889936	0.317	0.09399999999999997	38049	1634734	1500208	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0610	NC_051842.1	4921160	4922160	0.8861599257588386	14.40592393133625	0.296	0.11499999999999999	962643	2997704	919995		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0611	NC_051808.1	6580228	6581228	1.1118804354071616	78.12184449680242	0.423	0.01200000000000001	146338	2145913	1497737	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0612	NC_051833.1	5431206	5432206	0.8092224210202694	3.5005048805116123	0.363	0.04799999999999999	168082	8929983	625368		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0613	NC_051834.1	76361	77361	1.3658503141403198	94.71558397845843	0.627	0.21600000000000003	42857	3256069	774141	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0614	NC_051843.1	93873139	93874139	0.8766368035525084	12.285425782564793	0.417	0.006000000000000005	3783	4464101	178745	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0615	NC_051811.1	19686290	19687290	1.0224048653244973	59.003702457085154	0.391	0.019999999999999962	86808	2657346	273965	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0616	NC_051814.1	58163006	58164006	0.9994567013382911	51.96903399528778	0.389	0.021999999999999964	100283	385182	463282		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0617	NC_051821.1	43461689	43462689	0.88544966173172	14.1029956243689	0.361	0.04999999999999999	470839	3984059	822058	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0618	NC_051805.1	54948249	54949249	1.0332716730833054	61.965668125210364	0.442	0.031000000000000028	10073	5732861	10073	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0619	NC_051822.1	29216217	29217217	0.9887498280405999	48.46852911477617	0.379	0.03199999999999997	909897	2439821	2986174	gene_overlap;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0620	NC_051809.1	66955900	66956900	1.3640094950795174	94.64826657691013	0.594	0.183	83869	4243808	60650	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0621	NC_051841.1	19051804	19052804	0.9516182056665421	34.601144395826324	0.282	0.129	485346	6017219	0	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0622	NC_051809.1	47509162	47510162	0.9703812304735183	41.837765062268595	0.409	0.0020000000000000018	31892	2141708	322551	gene_overlap;coding_5prime_under_50kb;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0623	NC_051825.1	22583973	22584973	1.2264076687693597	88.92628744530461	0.515	0.10400000000000004	63848	858570	143661	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0624	NC_051806.1	16541206	16542206	0.7362010262771086	1.3463480309660047	0.334	0.07699999999999996	69723	26461829	1559360	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0625	NC_051827.1	33654761	33655761	0.9025546057224274	18.444968024234264	0.382	0.02899999999999997	54150	16164388	1259888	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0626	NC_051807.1	10280149	10281149	1.1068995984196663	77.38135307977112	0.393	0.01799999999999996	108684	9625354	895374		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0627	NC_051829.1	15313524	15314524	1.0065042718052863	54.25782564792999	0.413	0.0020000000000000018	30196	3847288	1116611	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0628	NC_051833.1	2321190	2322190	1.035981305539608	62.605183439919216	0.405	0.00599999999999995	264608	12039999	1107855	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0629	NC_051832.1	19395703	19396703	1.1422813230156899	81.85796028273309	0.535	0.12400000000000005	69028	3153520	2702398	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0630	NC_051820.1	8769250	8770250	1.1484624743461609	82.56479299899024	0.441	0.030000000000000027	20155	1584009	213507	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0631	NC_051807.1	34514227	34515227	1.0758303174972534	71.8613261528105	0.502	0.09100000000000003	300912	1488239	2288049		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0632	NC_051806.1	54519296	54520296	1.1083388008475303	77.58330528441603	0.425	0.014000000000000012	195860	3421441	247459	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0633	NC_051842.1	18952677	18953677	0.9724807558655739	42.61191518007405	0.403	0.007999999999999952	168243	1317962	168243	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0634	NC_051827.1	11068293	11069293	0.9341852698624135	28.2733086502861	0.344	0.067	186327	1456402	207976	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0635	NC_051808.1	81998223	81999223	0.982086749047041	46.28071356445641	0.372	0.03899999999999998	15147	5648178	4997807	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0636	NC_051818.1	12794200	12795200	0.941466537117958	30.764052507573208	0.392	0.01899999999999996	171994	3838629	304087	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0637	NC_051822.1	37477816	37478816	0.8568782639503479	8.68394479973073	0.355	0.055999999999999994	123151	1746610	0	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0638	NC_051805.1	123172762	123173762	1.2367896683216095	89.59946146078761	0.467	0.05600000000000005	504606	125175	501609	gene_overlap;miRNA_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0639	NC_051805.1	48737716	48738716	1.0544746173024178	67.62032985526758	0.407	0.0040000000000000036	49532	476649	339978	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0640	NC_051815.1	26466852	26467852	1.1988191469311713	86.60383709188825	0.407	0.0040000000000000036	22538	267794	210737	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0641	NC_051838.1	10999857	11000857	1.3782271970510482	94.98485358465163	0.568	0.15699999999999997	48695	1236081	48695	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0642	NC_051838.1	38568359	38569359	0.9427109288573265	31.20161561763716	0.347	0.064	22061	5198176	1525010	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0643	NC_051808.1	55734252	55735252	1.0310829446315766	61.460787613598114	0.448	0.03700000000000003	37362	4023301	364665	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0644	NC_051830.1	16761685	16762685	1.2770592969655992	91.08044429485022	0.462	0.051000000000000045	3314	1973383	29718	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0645	NC_051813.1	56813844	56814844	1.2418752475380896	89.93604846852911	0.457	0.04600000000000004	1602	629392	1602	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0646	NC_051811.1	53747783	53748783	0.9457343491911888	32.547963648603165	0.351	0.06	152439	484039	913832	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0647	NC_051813.1	28550748	28551748	0.9035944792032242	18.714237630427466	0.296	0.11499999999999999	105921	2860538	751153	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0648	NC_051811.1	69727887	69728887	1.58337977206707	97.44193874116459	0.482	0.07100000000000001	1428	3445598	349017	coding_5prime_under_50kb;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0649	NC_051843.1	39528114	39529114	0.8014328387081623	3.0292830696735105	0.398	0.012999999999999956	130898	126726	479680	miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0650	NC_051805.1	37765766	37766766	1.1099321744441986	77.78525748906092	0.586	0.175	99379	6862096	0	gene_overlap;risk_gene_under_300kb;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0651	NC_051811.1	68808337	68809337	0.8655454682409763	10.131268933019186	0.393	0.01799999999999996	274479	2526048	520602		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0652	NC_051820.1	10618167	10619167	0.8836313848793507	13.833726018175698	0.321	0.08999999999999997	15109	245795	561852	coding_5prime_under_50kb;miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0653	NC_051807.1	43328449	43329449	1.0167225956320762	57.3544261191518	0.394	0.01699999999999996	23926	5071969	822175	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0654	NC_051837.1	19813248	19814248	0.9972968687713146	51.32951868057893	0.403	0.007999999999999952	61864	1060884	265661	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0655	NC_051815.1	2328159	2329159	1.2848128549456597	91.41703130259172	0.586	0.175	70993	651439	483665	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_0656	NC_051816.1	12383590	12384590	1.086159609556198	73.94816560080781	0.382	0.02899999999999997	1680	7919951	77363	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
