gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-RS1	165	159	216	207	93	206	142	52	160
gene-TRNAV-UAC-5	4	0	0	0	1	0	0	0	0
gene-PPEF1	129	170	205	237	90	297	185	80	209
gene-LOC119868261	3	0	0	3	3	0	10	0	6
gene-PHKA2	568	631	651	932	763	849	365	389	368
gene-ADGRG2	0	3	5	8	9	3	3	2	7
gene-LOC119868262	0	0	0	0	0	0	0	0	0
gene-LOC119868609	0	0	0	0	0	0	0	0	0
gene-LOC119868379	0	0	0	0	0	0	0	0	0
gene-LOC119868161	0	0	0	0	0	0	0	0	0
gene-PDHA1	7097	4793	3861	4318	4377	3000	4920	7537	4194
gene-MAP3K15	13	11	8	1	9	2	12	41	9
gene-LOC119868677	0	0	0	0	0	0	0	0	0
gene-TRNAK-UUU-23	0	0	0	0	0	0	0	0	0
gene-SH3KBP1	11040	10551	7838	8428	6850	6498	8774	6518	8711
gene-LOC119868384	1	8	2	18	20	2	15	31	0
gene-BCLAF3	322	627	746	610	314	684	1006	739	837
gene-MAP7D2	10	26	19	40	20	40	48	52	29
gene-EIF1AX	5901	4269	3485	6835	7251	4850	6886	11259	5840
gene-RPS6KA3	4259	4911	3859	4385	2875	2998	3519	1725	4949
gene-LOC119868162	12	0	0	0	0	0	6	8	10
gene-LOC119868163	0	0	0	0	0	0	0	0	0
gene-LOC119868164	0	0	0	0	0	0	0	0	0
gene-LOC119868165	0	0	0	0	0	0	0	0	0
gene-LOC119868168	0	0	0	0	0	0	0	0	0
gene-LOC119868167	0	10	0	5	3	1	0	2	1
gene-LOC119868169	0	0	0	0	0	0	0	0	0
gene-LOC119868166	0	0	0	0	0	0	1	0	0
gene-LOC119868611	0	0	0	0	0	0	0	0	0
gene-LOC119868170	0	0	0	0	0	0	0	0	0
gene-CNKSR2	0	0	0	0	0	0	2	0	0
gene-LOC119868392	0	0	0	0	0	0	0	0	0
gene-LOC119868391	0	0	0	0	0	0	0	0	0
gene-KLHL34	0	0	0	0	0	10	3	0	5
gene-SMPX	0	0	0	0	0	0	0	0	0
gene-LOC119868394	0	0	0	0	0	0	1	0	0
gene-LOC119868263	0	0	0	0	0	0	0	0	0
gene-LOC119868399	0	0	0	0	0	5	0	0	0
gene-MBTPS2	997	980	882	892	717	765	978	923	983
gene-YY2	40	26	18	21	5	9	44	8	9
gene-SMS	6131	4256	2688	3294	3096	2247	4312	4442	3440
gene-LOC119868595	0	6	0	4	1	0	0	2	4
gene-LOC119868398	6	16	30	13	0	12	16	3	18
gene-LOC119868401	0	0	2	0	0	0	0	0	0
gene-PHEX	190	230	75	207	158	149	297	122	250
gene-LOC119868171	0	0	0	0	0	0	0	0	0
gene-LOC119868172	0	0	0	0	0	0	0	0	0
gene-LOC119868173	0	0	0	0	0	0	0	0	0
gene-DDX53	0	0	0	0	0	0	0	0	0
gene-LOC119868174	0	0	0	0	0	0	0	0	0
gene-LOC119868176	0	0	0	0	0	0	0	0	0
gene-LOC119868175	0	0	0	0	0	0	0	0	0
gene-PTCHD1	0	10	0	2	2	0	32	44	2
gene-LOC119868177	0	0	0	0	0	0	0	1	2
gene-LOC119868265	5	0	2	5	0	0	0	2	0
gene-LOC119868581	0	0	0	0	0	0	0	0	0
gene-PRDX4	7655	6739	6990	6362	5699	4770	7837	7160	6577
gene-ACOT9	2240	2239	2387	2184	1303	1964	2557	2058	3049
gene-SAT1	3926	5319	3713	3591	1514	2082	4392	1456	3759
gene-APOO	448	193	219	150	168	107	273	389	179
gene-CXHXorf58	10	23	4	2	11	7	31	9	23
gene-LOC119868411	4	0	0	0	0	0	1	1	0
gene-KLHL15	580	870	569	810	445	629	785	585	454
gene-EIF2S3	10087	11632	7059	16685	10531	10751	13806	13621	10852
gene-ZFX	2437	2559	1935	3459	2611	2574	3036	2890	2962
gene-LOC119868591	0	0	0	0	0	0	4	0	0
gene-LOC119868589	0	0	0	0	0	0	0	0	0
gene-SUPT20HL2	0	0	0	0	0	0	0	0	0
gene-LOC119868414	0	0	0	0	0	0	0	0	0
gene-LOC119868413	0	0	0	0	0	0	0	0	0
gene-LOC119868655	0	0	0	0	0	0	0	0	0
gene-PDK3	1352	1807	1007	930	729	691	632	412	780
gene-PCYT1B	18	1	13	4	23	0	14	5	5
gene-LOC119868416	7	3	8	0	0	0	0	0	0
gene-LOC119868417	0	0	0	0	0	0	0	0	0
gene-POLA1	5421	2509	1972	2268	3217	1311	2355	3395	2212
gene-LOC119868659	5	0	0	2	3	1	0	0	0
gene-ARX	0	0	4	8	0	5	10	3	5
gene-LOC119868178	0	0	0	0	0	0	0	0	0
gene-LOC119868179	0	0	0	0	0	0	0	0	0
gene-LOC119868180	0	0	0	0	0	0	0	0	0
gene-LOC119868419	0	0	0	0	0	0	0	0	0
gene-LOC119868420	0	0	0	0	0	0	0	0	0
gene-LOC119868421	0	0	0	0	0	0	0	0	0
gene-LOC119868422	0	0	0	0	0	0	0	0	0
gene-LOC119868646	0	0	0	0	0	0	0	0	0
gene-LOC119868423	0	0	0	0	0	0	0	0	0
gene-LOC119868181	0	0	0	0	0	0	0	0	0
gene-LOC119868267	0	0	0	0	0	0	0	0	0
gene-LOC119868602	0	0	0	0	0	0	0	0	0
gene-LOC119868268	0	0	0	0	0	0	0	0	0
gene-LOC119868182	0	0	0	0	0	0	0	0	0
gene-LOC119868183	0	0	0	0	0	0	0	0	0
gene-LOC491788	0	0	0	0	0	0	0	0	0
gene-LOC119868184	0	0	4	0	1	3	0	4	0
gene-LOC119868185	0	0	0	0	0	0	0	0	0
gene-LOC111095060	0	0	0	0	0	0	0	0	0
gene-LOC119868186	0	0	0	0	0	0	0	0	0
gene-LOC100684698	0	0	0	0	0	0	0	0	0
gene-LOC119868187	0	0	0	0	0	0	0	0	0
gene-LOC111094966	0	0	0	0	0	0	0	0	0
gene-LOC491791	0	0	0	0	0	0	0	0	0
gene-LOC111094847	0	0	0	0	0	0	0	0	0
gene-LOC491793	0	0	0	0	0	0	0	0	0
gene-LOC119868424	0	0	0	0	0	0	0	0	0
gene-LOC111094827	0	0	0	0	0	0	0	0	0
gene-MAGEB10	0	0	0	0	0	0	0	0	0
gene-LOC111094768	0	0	0	0	0	0	0	0	0
gene-LOC111094972	0	0	0	0	0	0	0	0	0
gene-LOC111094895	0	0	0	0	0	0	0	0	0
gene-LOC119868674	0	0	0	0	0	0	0	0	0
gene-LOC100685249	0	0	0	0	0	0	0	0	0
gene-LOC111094930	0	0	0	0	0	0	0	0	0
gene-LOC111094971	0	0	0	0	0	0	0	0	0
gene-LOC102155990	0	0	0	0	0	0	0	0	0
gene-IL1RAPL1	0	0	0	0	0	2	0	0	0
gene-LOC119868425	0	0	0	0	0	0	0	0	0
gene-LOC111094666	0	0	0	0	0	0	0	0	0
gene-LOC102153942	0	0	0	0	0	0	2	2	0
gene-LOC119868660	0	0	0	0	0	0	0	0	0
gene-LOC119868661	0	0	0	0	0	0	0	0	0
gene-LOC612100	635	491	232	53	85	50	46	86	36
gene-LOC100686424	0	0	0	0	0	0	0	0	0
gene-MAGEB4	0	0	0	0	0	0	0	0	0
gene-MAGEB3	0	0	0	0	0	0	0	0	0
gene-LOC111094931	0	0	0	0	0	0	0	0	0
gene-LOC491803	0	0	7	2	0	8	4	0	25
gene-LOC119868269	0	0	5	0	0	0	0	0	0
gene-LOC119868270	0	0	0	0	0	0	0	0	0
gene-LOC111094932	0	0	0	0	0	0	0	0	0
gene-LOC111094874	0	0	0	0	0	0	4	1	0
gene-LOC119868699	0	0	0	0	0	0	0	0	0
gene-LOC119868426	0	0	0	0	0	0	0	0	0
gene-LOC100685896	0	0	0	0	0	0	0	0	0
gene-TASL	64	23	74	17	24	59	405	254	279
gene-LOC100685977	0	0	0	0	0	0	0	0	0
gene-LOC111094887	0	0	0	0	0	0	0	0	0
gene-LOC119868612	0	0	0	0	0	0	0	0	0
gene-GK	290	278	220	224	270	117	524	555	330
gene-LOC100686052	0	0	0	0	0	0	0	0	0
gene-TAB3	1862	2461	2251	2576	1680	2389	2250	2923	2221
gene-LOC100686133	0	6	3	6	3	6	0	13	0
gene-LOC102153776	0	0	0	3	0	0	0	7	0
gene-TRNAE-CUC-22	0	0	0	0	0	0	0	0	0
gene-LOC119868188	0	0	0	15	15	12	28	43	26
gene-LOC111094663	6	0	0	3	0	2	0	1	0
gene-DMD	229	298	334	271	262	407	431	708	564
gene-LOC102151228	0	0	0	0	0	0	0	0	0
gene-LOC119868427	0	0	0	0	0	0	0	0	0
gene-LOC102151145	0	0	0	0	0	0	0	0	0
gene-LOC102154010	0	0	0	0	0	0	0	0	0
gene-LOC111094964	0	0	0	0	0	0	0	0	0
gene-LOC119868613	0	0	0	0	0	0	0	0	0
gene-LOC100686280	0	0	0	0	0	0	0	0	0
gene-LOC119868271	0	0	0	0	0	0	0	0	0
gene-LOC100686537	0	0	0	0	0	0	0	0	0
gene-LOC491808	0	0	0	0	0	0	0	0	0
gene-LOC111094841	0	0	0	0	0	0	0	0	0
gene-LOC100687043	0	0	0	0	0	0	0	0	0
gene-LOC119868273	0	0	0	0	0	0	0	0	0
gene-LOC100686929	0	0	0	0	0	0	0	0	0
gene-LOC111094846	0	0	0	0	0	0	0	0	0
gene-TMEM47	0	0	0	0	6	5	1	0	0
gene-LOC106558383	0	0	0	0	0	0	0	0	0
gene-LOC119868590	0	0	0	0	0	0	0	0	0
gene-LOC100856762	0	0	0	0	0	0	0	0	0
gene-LOC111094853	0	0	0	0	0	0	0	0	0
gene-LOC119868628	0	0	0	0	0	0	0	0	0
gene-LOC100687125	0	0	0	0	0	0	0	0	0
gene-LOC491813	0	0	0	0	0	0	0	0	0
gene-LOC100687248	0	0	0	0	0	0	0	0	0
gene-LOC102154282	0	0	0	0	0	0	0	0	0
gene-LOC100687321	0	0	0	0	0	0	0	0	0
gene-LOC119868701	0	0	0	0	0	0	0	0	0
gene-MAGEB16	0	0	0	0	0	2	0	0	0
gene-CFAP47	0	0	0	0	0	0	0	0	0
gene-LOC612231	0	0	0	0	0	0	0	0	0
gene-LOC102151675	0	0	0	0	0	0	0	0	0
gene-LOC100687806	0	0	0	5	0	0	0	0	0
gene-LOC119868274	0	0	0	0	0	0	0	0	0
gene-LOC100687437	10	4	0	0	0	0	0	0	0
gene-LOC102152096	0	0	0	0	0	0	0	0	0
gene-LOC491817	18	15	16	9	5	8	6	5	7
gene-LOC491818	0	0	0	0	0	0	0	0	0
gene-LOC100688107	0	0	0	0	0	0	0	0	0
gene-LOC100688190	0	0	0	0	0	0	0	2	0
gene-LOC608684	15	25	14	15	1	7	6	8	15
gene-PRRG1	0	0	0	0	0	0	0	1	1
gene-LOC100688088	0	0	0	0	0	0	0	0	1
gene-LOC100688166	9	5	4	4	8	10	0	9	3
gene-FTHL18	0	0	0	10	12	3	35	37	24
gene-LOC119868666	0	0	0	0	0	0	0	0	0
gene-LOC111094893	0	2	0	5	3	3	0	1	0
gene-LANCL3	560	422	148	620	396	276	236	93	110
gene-XK	12	16	30	52	23	15	15	15	3
gene-CYBB	88	200	813	180	11	676	1819	687	1354
gene-LOC612295	0	5	0	0	0	0	2	3	0
gene-DYNLT3	1892	2575	2737	2559	1507	2002	2006	1725	2325
gene-LOC119868708	0	0	0	0	0	0	0	0	0
gene-SYTL5	0	0	0	0	0	0	1	0	0
gene-LOC111094934	0	0	0	0	0	0	0	0	0
gene-LOC100688462	0	0	0	2	0	0	0	0	0
gene-H2AP	0	0	0	0	0	0	0	0	0
gene-LOC491827	0	0	0	0	0	0	0	0	0
gene-LOC119868704	0	0	0	0	0	0	0	0	0
gene-LOC106558470	0	0	0	0	0	0	0	0	0
gene-SRPX	90	179	76	75	55	55	87	120	74
gene-RPGR	606	981	711	743	431	568	551	474	694
gene-OTC	1	0	0	3	0	0	0	2	7
gene-LOC111094802	0	0	0	0	0	0	0	0	0
gene-LOC119868428	24	8	1	6	0	1	9	12	11
gene-TSPAN7	57	43	30	14	37	34	187	340	109
gene-LOC111094910	4	5	0	0	0	0	0	1	7
gene-LOC111094901	0	0	2	2	3	0	2	0	0
gene-MID1IP1	7338	7489	5632	7795	5890	4159	7557	5821	8073
gene-TRNAE-CUC-23	0	0	0	0	0	0	0	0	0
gene-LOC111094765	0	0	0	0	0	0	0	0	0
gene-LOC119868430	0	0	0	0	0	0	0	0	0
gene-LOC119868429	0	0	0	0	0	0	0	0	0
gene-LOC100688680	0	0	0	0	0	0	0	0	0
gene-LOC106558372	0	0	0	0	0	0	0	0	0
gene-LOC102153801	21	7	0	4	2	0	9	1	0
gene-LOC119868189	24	3	17	24	2	15	37	30	29
gene-LOC102153852	0	0	5	0	1	0	0	0	0
gene-LOC119868190	0	0	0	1	1	0	0	0	0
gene-BCOR	7109	6395	5163	6407	5196	5357	7253	6546	5645
gene-LOC111094694	6	13	3	18	5	17	4	1	6
gene-LOC119868191	0	0	1	0	0	0	0	0	3
gene-LOC100682775	0	0	0	0	0	0	0	0	0
gene-LOC119868640	0	0	0	0	0	0	0	0	0
gene-LOC119868192	10	12	6	11	4	17	12	7	0
gene-LOC111094748	0	2	0	0	1	2	0	0	0
gene-ATP6AP2	5184	5187	4274	4154	3653	3177	4670	4342	4685
gene-LOC102155424	9	3	0	1	6	3	22	17	4
gene-MPC1L	0	0	0	0	0	0	4	2	0
gene-LOC100683203	12	14	2	3	1	3	8	5	1
gene-CXHXorf38	1112	2017	1756	1737	969	1379	1215	794	1429
gene-MED14	4709	4447	3664	4021	2897	3771	3443	3287	3232
gene-LOC102154834	3	9	2	13	19	24	5	15	20
gene-TRNAK-CUU-40	0	0	0	0	0	0	0	0	0
gene-USP9X	7566	8373	5537	8795	6639	6282	8056	6555	7849
gene-DDX3X	35063	35313	30954	48606	32372	38926	42652	39817	37718
gene-LOC491836	0	0	0	0	0	0	0	0	0
gene-NYX	35	66	41	42	17	53	54	25	38
gene-LOC111094865	0	4	13	40	22	47	31	19	18
gene-CASK	527	551	445	409	368	374	446	385	377
gene-GPR34	273	342	293	184	149	160	291	124	305
gene-GPR82	24	7	88	40	3	28	171	76	137
gene-LOC119868642	0	0	0	0	0	0	0	0	0
gene-LOC119868634	0	0	0	0	0	0	0	0	0
gene-LOC106558482	0	0	0	0	0	0	0	0	0
gene-LOC119868638	0	0	0	0	0	0	0	0	0
gene-LOC119868193	0	0	0	0	0	0	0	0	0
gene-PPP1R2C	0	0	0	0	0	0	0	0	0
gene-LOC111094935	0	0	0	0	0	0	0	0	0
gene-LOC111094965	0	0	0	0	0	0	0	0	0
gene-LOC100683927	0	0	0	0	0	0	0	0	0
gene-MAOA	364	364	123	165	150	110	91	61	94
gene-MAOB	0	2	1	0	0	0	1	0	3
gene-LOC119868614	0	0	0	0	0	0	0	0	0
gene-LOC119868604	0	0	0	0	0	0	0	0	0
gene-NDP	0	0	0	0	0	0	3	0	0
gene-LOC100683689	0	0	0	0	0	0	0	0	0
gene-EFHC2	466	653	696	626	486	558	700	599	1005
gene-LOC119868636	0	0	2	0	0	0	4	0	0
gene-LOC111094789	0	0	0	0	0	0	1	5	0
gene-LOC119868276	0	0	0	0	0	0	0	0	0
gene-LOC119868594	0	0	0	0	0	0	0	0	0
gene-FUNDC1	837	1044	839	808	612	591	825	548	942
gene-LOC119868277	0	4	0	6	2	9	0	0	0
gene-DUSP21	0	0	1	0	0	5	0	0	0
gene-KDM6A	2471	2865	2265	3328	2465	2333	2996	2281	2588
gene-LOC111094869	0	14	0	5	2	4	6	0	13
gene-DIPK2B	0	0	4	4	0	0	0	0	0
gene-LOC119868278	0	0	3	6	0	0	0	1	1
gene-LOC100684054	0	0	0	0	0	0	0	0	0
gene-LOC612467	4	5	4	2	1	4	2	2	3
gene-LOC111094662	0	0	0	0	0	0	0	0	0
gene-LOC111094828	0	0	0	3	0	0	0	0	0
gene-LOC491846	1	7	0	1	1	0	5	10	0
gene-LOC111094885	72	64	21	41	38	45	54	75	26
gene-MIR221	0	0	0	0	0	0	0	0	0
rna-NR_049409.1	0	0	0	0	0	0	0	0	0
gene-MIR222	0	0	0	2	0	0	1	1	3
rna-NR_049439.1	0	0	0	0	0	0	0	0	0
gene-LOC100684191	0	0	0	0	0	0	0	0	0
gene-LOC100684431	0	0	0	0	0	1	0	0	0
gene-LOC102156583	3	0	1	0	0	0	0	0	0
gene-KRBOX4	32	91	94	156	68	110	41	50	105
gene-ZNF674	443	620	570	596	388	528	508	343	500
gene-CHST7	1752	1797	2304	2054	1417	1475	1065	837	1795
gene-LOC106558414	1	0	6	6	4	9	3	3	0
gene-SLC9A7	2359	2529	2401	2596	1516	1929	3589	2467	2604
gene-LOC609149	100	51	38	55	30	52	43	43	42
gene-LOC111094868	3	9	10	9	1	0	6	2	0
gene-LOC119868641	0	0	0	0	0	0	0	0	0
gene-RP2	1293	1654	1433	1537	1324	1155	1404	1533	1174
gene-JADE3	63	85	109	93	90	99	219	187	124
gene-LOC491854	11	16	10	14	5	12	8	10	3
gene-RGN	0	8	4	3	0	0	4	0	3
gene-LOC491855	0	0	0	0	0	0	0	0	0
gene-NDUFB11	3194	2306	2062	1875	2193	1261	2428	2464	2137
gene-RBM10	9207	7499	6219	6742	6810	4928	6749	7681	5138
gene-UBA1	28201	18781	14674	20047	20735	14207	20380	24134	17524
gene-CDK16	2029	1873	1549	1953	1542	1543	1869	2009	1508
gene-USP11	4335	6411	6227	6645	2964	6116	4510	3120	4842
gene-LOC119868685	0	0	0	0	0	0	0	0	0
gene-ZNF157	53	31	21	19	38	16	29	50	17
gene-LOC100685407	3	3	3	1	0	0	4	0	6
gene-LOC102157029	0	0	0	0	0	0	0	0	0
gene-ZNF41	325	516	363	348	203	265	306	171	319
gene-ARAF	4454	4378	3573	4033	3267	3313	3752	3960	3278
gene-SYN1	9	43	13	51	19	47	22	28	27
gene-TIMP1	1755	2293	2042	2055	2242	1602	4725	2955	5535
gene-CFP	17	34	5	19	3	17	19	11	4
gene-ELK1	1800	1989	1838	1945	1254	1341	1571	1407	1756
gene-UXT	1304	1046	781	939	869	659	862	958	731
gene-LOC612517	0	0	0	0	0	0	0	0	0
gene-ZNF81	273	251	281	262	143	233	280	194	323
gene-ZNF182	650	799	590	621	368	404	395	325	523
gene-SPACA5	0	0	0	0	0	0	0	0	0
gene-ZNF630	6	2	12	5	1	17	2	9	13
gene-LOC119868649	0	0	0	0	0	0	0	0	0
gene-LOC102157208	0	0	0	0	0	0	0	0	0
gene-LOC100685485	0	0	0	0	0	0	0	0	0
gene-LOC612524	0	0	0	0	0	0	0	0	0
gene-SLC38A5	2131	1882	927	1323	1402	788	1306	1551	1098
gene-FTSJ1	3256	2528	2286	2392	2185	1928	2397	2713	2301
gene-PORCN	172	255	252	169	128	168	492	309	285
gene-EBP	2243	2661	1727	2451	1909	1516	3435	2143	2354
gene-LOC119868194	748	882	849	816	654	697	549	459	512
gene-SUV39H1	3535	1605	1364	1992	2543	1326	1515	2401	1437
gene-LOC111094680	23	22	42	47	24	38	23	49	34
gene-GLOD5	0	13	0	7	1	10	0	0	1
gene-LOC119868280	5	0	0	2	0	6	0	0	0
gene-GATA1	25	28	53	18	26	18	6	0	19
gene-HDAC6	3061	2806	2906	3164	2109	2573	2222	1859	2092
gene-LOC119868637	0	3	0	0	0	0	1	4	0
gene-ERAS	14	19	11	10	0	5	2	1	4
gene-PCSK1N	164	167	232	138	87	113	374	125	529
gene-LOC100685808	2	0	0	2	2	0	8	1	0
gene-TIMM17B	2034	2219	1508	2074	1744	1176	2121	2299	1387
gene-PQBP1	3445	5257	4384	4565	2771	3862	4594	3024	4178
gene-SLC35A2	1304	1736	1410	1963	1268	1487	1453	1268	1446
gene-PIM2	7145	9460	8486	9938	7732	7557	16867	11884	10879
gene-OTUD5	14726	17316	15910	16602	14585	13373	17550	11074	21236
gene-KCND1	15	24	12	32	39	31	90	45	46
gene-GRIPAP1	4200	5024	4238	5224	3419	3573	4339	3617	4236
gene-LOC100686053	0	0	5	0	0	0	0	0	0
gene-TFE3	3650	3329	2796	3227	2907	2025	3986	4145	3481
gene-CCDC120	1940	2057	1686	2148	1424	1563	1333	1413	1271
gene-PRAF2	1188	1545	1126	1444	824	920	1429	1128	1477
gene-WDR45	1180	1636	1439	1278	741	1084	1583	949	1726
gene-PRICKLE3	1233	1938	1747	1801	1184	1685	1894	1508	1736
gene-SYP	147	108	21	36	133	28	31	24	33
gene-CACNA1F	4	0	0	0	0	0	0	2	0
gene-CCDC22	1547	1461	1125	967	861	711	1298	1080	1324
gene-FOXP3	1153	1324	744	1182	1328	897	3721	2560	4452
gene-PPP1R3F	778	906	896	922	670	925	406	822	525
gene-LOC100688778	2	5	13	15	5	14	5	8	18
gene-LOC119868195	0	0	0	0	0	0	0	0	0
gene-LOC100688915	0	0	0	0	0	0	0	0	0
gene-LOC111094825	0	0	0	0	0	0	0	0	0
gene-USP27X	146	142	138	116	76	120	97	121	113
gene-LOC491880	0	0	1	0	0	0	0	0	0
gene-CLCN5	345	451	370	332	259	243	443	290	384
gene-MIR532	0	0	0	0	0	0	0	0	0
rna-NR_049410.1	0	0	0	0	0	0	0	0	0
gene-MIR188	0	0	0	0	0	0	0	0	0
rna-NR_049471.1	0	0	0	0	0	0	0	0	0
gene-MIR500	0	0	0	0	0	0	0	0	0
rna-NR_049411.1	0	0	0	0	0	0	0	0	0
gene-MIR362	0	0	0	0	0	0	0	0	0
rna-NR_049475.1	0	0	0	0	0	0	0	0	0
gene-MIR660	0	0	0	0	0	0	0	0	0
rna-NR_049412.1	0	0	0	0	0	0	0	0	0
gene-MIR502	0	0	0	0	0	0	0	0	0
rna-NR_049413.1	0	0	0	0	0	0	0	0	0
gene-AKAP4	0	0	0	0	0	0	0	0	0
gene-CCNB3	2589	833	711	1035	1440	593	953	1448	768
gene-LOC119868434	21	5	6	15	14	2	7	8	2
gene-LOC491883	40	8	14	28	35	11	7	14	8
gene-DGKK	1	0	9	6	0	0	2	0	0
gene-LOC119868665	0	0	0	0	0	0	0	0	0
gene-LOC119868691	0	0	0	0	0	0	0	0	0
gene-SHROOM4	0	0	2	0	0	0	3	3	7
gene-LOC119868616	0	0	0	0	0	0	0	0	0
gene-LOC111094696	0	0	0	0	0	0	0	0	0
gene-LOC480918	9	3	3	2	1	3	2	4	1
gene-LOC119868635	0	0	0	0	0	0	0	0	0
gene-MIR8791B	0	0	0	0	0	0	0	0	0
rna-NR_128892.1	0	0	0	0	0	0	0	0	0
gene-BMP15	0	0	0	0	0	0	0	0	0
gene-LOC612587	56	57	26	40	33	24	34	47	39
gene-LOC609762	0	0	0	0	0	0	0	0	0
gene-LOC102151787	0	0	4	0	0	0	18	14	7
gene-LOC119868437	0	0	0	0	0	0	0	0	0
gene-NUDT11	22	20	5	25	17	11	8	3	12
gene-LOC119868436	0	0	0	0	0	0	0	0	0
gene-LOC119868435	0	0	0	0	0	0	0	0	0
gene-LOC100687495	0	0	0	0	0	0	0	0	0
gene-LOC119868438	0	0	0	0	0	0	0	0	0
gene-LOC100687646	0	0	0	0	0	0	0	0	0
gene-LOC100687719	0	0	0	0	1	0	0	0	0
gene-LOC119868197	0	0	0	0	0	0	0	0	0
gene-LOC119868282	0	0	0	0	0	0	0	0	1
gene-LOC119868283	0	0	0	0	0	0	0	0	0
gene-GSPT2	1382	2040	1637	1588	1005	1328	1418	1109	1286
gene-LOC119868440	14	3	9	8	6	2	9	5	12
gene-LOC119868284	0	0	0	0	0	0	0	0	0
gene-LOC119868285	0	0	0	3	4	0	0	0	1
gene-LOC111094872	0	0	0	0	0	0	0	0	0
gene-MAGED1	3666	4094	3575	3329	2356	2607	3109	2441	3136
gene-LOC119868441	0	0	0	0	0	0	0	0	0
gene-LOC612613	1	0	0	0	2	2	1	0	0
gene-LOC106558387	0	0	0	0	0	0	0	0	0
gene-LOC480926	0	0	0	0	0	0	0	0	0
gene-LOC119868667	0	0	0	0	0	0	0	0	0
gene-LOC119868286	0	0	0	0	0	0	0	0	0
gene-LOC119868672	0	0	0	0	0	0	0	0	0
gene-LOC119868198	1	0	0	1	0	0	0	0	1
gene-LOC119868442	28	28	5	15	4	5	0	3	7
gene-LOC119868443	0	0	0	0	0	0	0	0	0
gene-LOC119868444	0	4	0	36	26	17	26	42	43
gene-LOC119868199	0	0	0	0	0	0	0	0	0
gene-LOC119868287	0	0	0	0	0	0	0	0	0
gene-LOC111095011	5	6	0	2	5	9	7	7	1
gene-LOC111095010	0	0	0	5	0	1	4	2	0
gene-FAM156A	680	761	658	752	422	728	441	481	423
gene-GPR173	396	503	384	366	248	383	246	187	226
gene-TSPYL2	1867	3434	3296	2746	1366	2352	3522	2093	2521
gene-LOC102155331	32	90	46	32	26	27	94	63	62
gene-KDM5C	10529	14901	11385	15187	10791	12198	12133	9940	11909
gene-IQSEC2	361	658	373	508	392	212	312	158	284
gene-LOC106558388	0	0	0	0	0	0	0	0	0
gene-SMC1A	17278	9299	7081	13519	16950	8765	11468	15352	9518
gene-RIBC1	180	149	124	178	176	125	310	324	151
gene-HSD17B10	3327	2907	2787	2458	2372	1985	3203	3458	2618
gene-LOC100688397	0	0	0	0	0	0	0	0	0
gene-HUWE1	28467	30006	19792	24734	17706	16967	21426	19579	17447
gene-MIR98	0	0	0	0	0	0	0	0	0
rna-NR_049408.1	0	0	0	0	0	0	0	0	0
gene-LOC111094795	0	0	4	2	0	1	0	0	1
gene-PHF8	2794	2855	2695	2486	1963	2102	2099	2026	2180
gene-FAM120C	2882	2789	1957	2277	1890	1831	1704	1810	1469
gene-LOC609912	0	7	2	1	3	2	0	2	0
gene-LOC102154154	0	0	0	6	2	0	2	2	0
gene-LOC106558440	303	341	353	365	188	340	313	339	202
gene-WNK3	16	4	3	2	0	2	14	16	8
gene-LOC102156854	0	0	0	2	5	0	0	0	0
gene-LOC119868288	0	0	0	2	0	0	0	0	0
gene-TSR2	1542	1443	1267	1317	1104	857	1007	1257	1017
gene-FGD1	63	90	92	118	68	137	85	128	114
gene-GNL3L	10153	9253	7146	7335	6348	5696	7005	7006	5970
gene-LOC111094937	0	2	0	0	0	0	0	4	0
gene-LOC100688814	0	2	0	0	3	0	0	4	0
gene-LOC100685061	0	0	0	0	1	0	0	0	0
gene-LOC100856781	0	0	0	0	0	0	0	0	0
gene-LOC119868289	0	0	0	0	0	0	0	0	0
gene-LOC119868200	0	0	0	0	0	0	0	0	0
gene-TRO	0	0	0	0	0	0	0	0	0
gene-LOC119868669	0	0	0	0	0	0	0	0	0
gene-PFKFB1	0	0	0	0	1	0	0	0	0
gene-APEX2	1796	1135	920	1119	1188	852	1000	1446	959
gene-LOC119868445	9	14	0	4	8	0	1	5	7
gene-ALAS2	46	60	25	59	40	21	46	44	43
gene-LOC100682803	0	0	0	0	0	0	0	0	0
gene-FAM104B	0	0	0	0	0	0	0	0	0
gene-USP51	0	0	8	21	6	41	38	142	21
gene-FOXR2	0	0	0	0	0	0	0	0	0
gene-LOC612669	2	1	3	0	2	1	0	1	1
gene-RRAGB	10	27	13	24	4	10	21	8	20
gene-LOC111094790	0	0	0	5	2	0	0	0	0
gene-MIR8834B	0	0	0	0	0	0	0	0	0
rna-NR_128893.1	0	0	0	0	0	0	0	0	0
gene-LOC100683154	0	0	0	0	0	0	0	0	0
gene-LOC100683222	0	0	0	0	0	0	0	0	0
gene-UBQLN2	1421	1176	1155	1080	841	982	913	1130	1072
gene-NBDY	812	710	557	488	429	335	653	645	575
gene-LOC100855645	0	4	0	0	0	0	0	0	0
gene-MIR8834A-2	0	0	0	0	0	0	0	0	0
rna-NR_128891.1	0	0	0	0	0	0	0	0	0
gene-LOC119868446	0	0	0	0	0	0	0	0	0
