#chrom	start	end	type	length	gc_frac	obs_exp	n_cpg
NC_051809.1	534564	535740	CGI_GGF+CGI_TJ	1176	0.6250	0.6455	74
NC_051809.1	630871	635427	CGI_GGF+CGI_TJ	4556	0.6844	0.6234	332
NC_051809.1	648040	648728	CGI_GGF+CGI_TJ	688	0.6555	0.6286	46
NC_051809.1	655622	656293	CGI_GGF+CGI_TJ	671	0.6021	0.6483	39
NC_051809.1	665018	666895	CGI_GGF+CGI_TJ	1877	0.6537	0.6387	128
NC_051809.1	684253	686683	CGI_GGF+CGI_TJ	2430	0.6605	0.6303	167
NC_051809.1	702398	704230	CGI_GGF+CGI_TJ	1832	0.6485	0.6077	117
NC_051809.1	719562	721404	CGI_GGF+CGI_TJ	1842	0.6797	0.6380	135
NC_051809.1	736784	739135	CGI_GGF+CGI_TJ	2351	0.6687	0.6479	170
NC_051809.1	857463	858893	CGI_GGF+CGI_TJ	1430	0.5273	0.6339	63
NC_051809.1	1148349	1150296	CGI_GGF+CGI_TJ	1947	0.6246	0.6428	121
NC_051809.1	1154912	1156288	CGI_GGF+CGI_TJ	1376	0.5988	0.6253	77
NC_051809.1	1159392	1162004	CGI_GGF+CGI_TJ	2612	0.6306	0.6240	162
NC_051809.1	1165327	1166799	CGI_GGF+CGI_TJ	1472	0.6827	0.6388	109
NC_051809.1	1192853	1194354	CGI_GGF+CGI_TJ	1501	0.6829	0.6344	111
NC_051809.1	1259728	1261203	CGI_GGF+CGI_TJ	1475	0.5790	0.6067	75
NC_051809.1	1282516	1283433	CGI_GGF+CGI_TJ	917	0.5485	0.7077	48
NC_051809.1	1320837	1321402	CGI_GGF+CGI_TJ	565	0.6389	0.6309	36
NC_051809.1	1323016	1325665	CGI_GGF+CGI_TJ	2649	0.8124	0.6156	222
NC_051809.1	1342068	1343033	CGI_GGF+CGI_TJ	965	0.6135	0.6059	55
NC_051809.1	1405749	1406697	CGI_GGF+CGI_TJ	948	0.5538	0.6384	46
NC_051809.1	1433586	1434981	CGI_GGF+CGI_TJ	1395	0.5756	0.6407	74
NC_051809.1	1485805	1487016	CGI_GGF+CGI_TJ	1211	0.6003	0.6152	67
NC_051809.1	1602113	1602748	CGI_GGF+CGI_TJ	635	0.6441	0.6227	41
NC_051809.1	1604187	1605546	CGI_GGF+CGI_TJ	1359	0.6313	0.6499	88
NC_051809.1	1633102	1634950	CGI_GGF+CGI_TJ	1848	0.5687	0.6301	94
NC_051809.1	1661346	1661950	CGI_GGF+CGI_TJ	604	0.5497	0.8007	36
NC_051809.1	1733600	1734221	CGI_GGF+CGI_TJ	621	0.5700	0.6145	31
NC_051809.1	1847963	1849762	CGI_GGF+CGI_TJ	1799	0.6237	0.6357	111
NC_051809.1	1872797	1876388	CGI_GGF+CGI_TJ	3591	0.5773	0.6425	192
NC_051809.1	1938377	1939417	CGI_GGF+CGI_TJ	1040	0.5712	0.6015	51
NC_051809.1	1951763	1952995	CGI_GGF+CGI_TJ	1232	0.7045	0.6257	82
NC_051809.1	2018848	2020970	CGI_GGF+CGI_TJ	2122	0.5292	0.6614	98
NC_051809.1	2040437	2041020	CGI_GGF+CGI_TJ	583	0.6278	0.6268	36
NC_051809.1	2045486	2046902	CGI_GGF+CGI_TJ	1416	0.5664	0.6455	73
NC_051809.1	2200483	2201462	CGI_GGF+CGI_TJ	979	0.5271	0.7413	50
NC_051809.1	2890820	2892491	CGI_GGF+CGI_TJ	1671	0.5314	0.7309	86
NC_051809.1	3340609	3341657	CGI_GGF+CGI_TJ	1048	0.5601	0.6084	50
NC_051809.1	3414660	3415828	CGI_GGF+CGI_TJ	1168	0.5402	0.7278	61
NC_051809.1	3474952	3476704	CGI_GGF+CGI_TJ	1752	0.5211	0.6896	82
NC_051809.1	3523755	3524857	CGI_GGF+CGI_TJ	1102	0.5472	0.6767	55
NC_051809.1	3781214	3782693	CGI_GGF+CGI_TJ	1479	0.5788	0.6081	75
NC_051809.1	3807980	3809052	CGI_GGF+CGI_TJ	1072	0.5299	0.6836	51
NC_051809.1	4426572	4427269	CGI_GGF+CGI_TJ	697	0.5681	0.6439	34
NC_051809.1	4615345	4616240	CGI_GGF+CGI_TJ	895	0.6246	0.6313	54
NC_051809.1	4667804	4669471	CGI_GGF+CGI_TJ	1667	0.5885	0.6480	93
NC_051809.1	5008161	5009130	CGI_GGF+CGI_TJ	969	0.5635	0.6381	49
NC_051809.1	5193145	5194052	CGI_GGF+CGI_TJ	907	0.6461	0.6335	58
NC_051809.1	5203396	5204605	CGI_GGF+CGI_TJ	1209	0.5443	0.6448	57
NC_051809.1	5242483	5243541	CGI_GGF+CGI_TJ	1058	0.5784	0.6360	56
NC_051809.1	5264358	5265322	CGI_GGF+CGI_TJ	964	0.5477	0.6349	45
NC_051809.1	5322899	5324502	CGI_GGF+CGI_TJ	1603	0.5727	0.6052	79
NC_051809.1	5656219	5659857	CGI_GGF+CGI_TJ	3638	0.6352	0.6104	224
NC_051809.1	5734332	5735362	CGI_GGF+CGI_TJ	1030	0.6058	0.6251	59
NC_051809.1	5800632	5801644	CGI_GGF+CGI_TJ	1012	0.5830	0.6204	53
NC_051809.1	5970422	5971313	CGI_GGF+CGI_TJ	891	0.6251	0.6496	56
NC_051809.1	5975797	5976579	CGI_GGF+CGI_TJ	782	0.5767	0.6158	40
NC_051809.1	7992187	7992780	CGI_GGF+CGI_TJ	593	0.6121	0.6123	34
NC_051809.1	8020846	8021809	CGI_GGF+CGI_TJ	963	0.5732	0.6221	49
NC_051809.1	8338858	8339538	CGI_GGF+CGI_TJ	680	0.6779	0.6401	50
NC_051809.1	8498717	8499344	CGI_GGF+CGI_TJ	627	0.6970	0.6439	49
NC_051809.1	8501990	8502564	CGI_GGF+CGI_TJ	574	0.6707	0.6366	41
NC_051809.1	8505697	8506654	CGI_GGF+CGI_TJ	957	0.6019	0.6148	53
NC_051809.1	8984545	8985216	CGI_GGF+CGI_TJ	671	0.5917	0.6480	38
NC_051809.1	10853317	10854075	CGI_GGF+CGI_TJ	758	0.6332	0.6449	49
NC_051809.1	11299536	11300125	CGI_GGF+CGI_TJ	589	0.5739	0.6201	30
NC_051809.1	11472153	11473167	CGI_GGF+CGI_TJ	1014	0.5247	0.7027	49
NC_051809.1	13798591	13800269	CGI_GGF+CGI_TJ	1678	0.6341	0.6188	104
NC_051809.1	14157891	14159230	CGI_GGF+CGI_TJ	1339	0.6774	0.6387	98
NC_051809.1	14219814	14220633	CGI_GGF+CGI_TJ	819	0.5897	0.6327	45
NC_051809.1	14833193	14834581	CGI_GGF+CGI_TJ	1388	0.6340	0.6222	86
NC_051809.1	15152434	15153101	CGI_GGF+CGI_TJ	667	0.6297	0.6237	41
NC_051809.1	18139538	18141515	CGI_GGF+CGI_TJ	1977	0.5655	0.6269	99
NC_051809.1	20083175	20083762	CGI_GGF+CGI_TJ	587	0.5486	0.7260	26
NC_051809.1	20093412	20094135	CGI_GGF+CGI_TJ	723	0.5394	0.6323	33
NC_051809.1	21372818	21373412	CGI_GGF+CGI_TJ	594	0.6077	0.6407	35
NC_051809.1	24963057	24963850	CGI_GGF+CGI_TJ	793	0.5397	0.7286	42
NC_051809.1	27043108	27043800	CGI_GGF+CGI_TJ	692	0.6069	0.6147	39
NC_051809.1	28373881	28374652	CGI_GGF+CGI_TJ	771	0.6602	0.6299	52
NC_051809.1	29429110	29430446	CGI_GGF+CGI_TJ	1336	0.6789	0.6474	98
NC_051809.1	30692291	30693698	CGI_GGF+CGI_TJ	1407	0.7178	0.6416	116
NC_051809.1	30712707	30713593	CGI_GGF+CGI_TJ	886	0.6230	0.6398	55
NC_051809.1	30753181	30754346	CGI_GGF+CGI_TJ	1165	0.5588	0.6277	57
NC_051809.1	31148621	31149627	CGI_GGF+CGI_TJ	1006	0.5348	0.6976	50
NC_051809.1	31188845	31190239	CGI_GGF+CGI_TJ	1394	0.6011	0.6353	79
NC_051809.1	31304372	31305728	CGI_GGF+CGI_TJ	1356	0.6032	0.6487	80
NC_051809.1	31634663	31636639	CGI_GGF+CGI_TJ	1976	0.6437	0.6403	129
NC_051809.1	31712381	31713526	CGI_GGF+CGI_TJ	1145	0.6279	0.6402	71
NC_051809.1	31719839	31720518	CGI_GGF+CGI_TJ	679	0.6848	0.6439	51
NC_051809.1	32286987	32287549	CGI_GGF+CGI_TJ	562	0.6530	0.6421	36
NC_051809.1	32640015	32641447	CGI_GGF+CGI_TJ	1432	0.6536	0.6155	94
NC_051809.1	33021986	33022699	CGI_GGF+CGI_TJ	713	0.5582	0.6150	32
NC_051809.1	33344890	33345894	CGI_GGF+CGI_TJ	1004	0.5717	0.6223	51
NC_051809.1	33666575	33667219	CGI_GGF+CGI_TJ	644	0.6568	0.6483	45
NC_051809.1	34340146	34340990	CGI_GGF+CGI_TJ	844	0.5818	0.6446	46
NC_051809.1	34368028	34369251	CGI_GGF+CGI_TJ	1223	0.6288	0.6168	74
NC_051809.1	34559502	34560769	CGI_GGF+CGI_TJ	1267	0.5730	0.6278	63
NC_051809.1	37062278	37062845	CGI_GGF+CGI_TJ	567	0.6490	0.6365	38
NC_051809.1	37076495	37077233	CGI_GGF+CGI_TJ	738	0.6450	0.6318	48
NC_051809.1	38167985	38168961	CGI_GGF+CGI_TJ	976	0.5410	0.7175	51
NC_051809.1	39111104	39111984	CGI_GGF+CGI_TJ	880	0.6091	0.6378	52
NC_051809.1	39481292	39482224	CGI_GGF+CGI_TJ	932	0.5408	0.7491	50
NC_051809.1	40616969	40617766	CGI_GGF+CGI_TJ	797	0.6725	0.6357	57
NC_051809.1	41184607	41185297	CGI_GGF+CGI_TJ	690	0.6464	0.6120	44
NC_051809.1	41790901	41792507	CGI_GGF+CGI_TJ	1606	0.7198	0.6444	134
NC_051809.1	41807671	41808692	CGI_GGF+CGI_TJ	1021	0.6445	0.6323	64
NC_051809.1	41841499	41842142	CGI_GGF+CGI_TJ	643	0.6034	0.6205	35
NC_051809.1	44857974	44858540	CGI_GGF+CGI_TJ	566	0.5742	0.6448	30
NC_051809.1	49062515	49063147	CGI_GGF+CGI_TJ	632	0.5364	0.8917	40
NC_051809.1	54670152	54671864	CGI_GGF+CGI_TJ	1712	0.5310	0.7876	89
NC_051809.1	54772108	54772771	CGI_GGF+CGI_TJ	663	0.6425	0.6271	41
NC_051809.1	55518924	55519541	CGI_GGF+CGI_TJ	617	0.5689	0.6412	32
NC_051809.1	55647500	55648253	CGI_GGF+CGI_TJ	753	0.6946	0.6422	58
NC_051809.1	55649167	55649895	CGI_GGF+CGI_TJ	728	0.6799	0.6330	53
NC_051809.1	56872945	56874007	CGI_GGF+CGI_TJ	1062	0.5339	0.7271	55
NC_051809.1	56888857	56889530	CGI_GGF+CGI_TJ	673	0.6776	0.6347	49
NC_051809.1	57753761	57754502	CGI_GGF+CGI_TJ	741	0.6599	0.6487	52
NC_051809.1	57871190	57872607	CGI_GGF+CGI_TJ	1417	0.6860	0.6149	102
NC_051809.1	57946732	57947999	CGI_GGF+CGI_TJ	1267	0.6109	0.6489	76
NC_051809.1	57966371	57967355	CGI_GGF+CGI_TJ	984	0.6646	0.6211	67
NC_051809.1	57998085	57999056	CGI_GGF+CGI_TJ	971	0.5675	0.6153	48
NC_051809.1	58126680	58127663	CGI_GGF+CGI_TJ	983	0.5381	0.7026	50
NC_051809.1	58188390	58189083	CGI_GGF+CGI_TJ	693	0.5613	0.6048	33
NC_051809.1	58415941	58417475	CGI_GGF+CGI_TJ	1534	0.5626	0.6098	73
NC_051809.1	58488769	58489870	CGI_GGF+CGI_TJ	1101	0.7539	0.6469	99
NC_051809.1	60234880	60235493	CGI_GGF+CGI_TJ	613	0.5759	0.6352	32
NC_051809.1	62745514	62746976	CGI_GGF+CGI_TJ	1462	0.5458	0.6484	70
NC_051809.1	62839675	62840351	CGI_GGF+CGI_TJ	676	0.5888	0.6049	35
NC_051809.1	63922511	63923159	CGI_GGF+CGI_TJ	648	0.6142	0.6405	39
NC_051809.1	64566953	64567544	CGI_GGF+CGI_TJ	591	0.5516	0.6492	29
NC_051809.1	64830701	64831311	CGI_GGF+CGI_TJ	610	0.6590	0.6354	42
NC_051809.1	65059844	65060828	CGI_GGF+CGI_TJ	984	0.6352	0.6394	63
NC_051809.1	65234339	65235259	CGI_GGF+CGI_TJ	920	0.6489	0.6204	60
NC_051809.1	65277067	65279308	CGI_GGF+CGI_TJ	2241	0.5971	0.6429	128
NC_051809.1	65293553	65295146	CGI_GGF+CGI_TJ	1593	0.5989	0.6478	92
NC_051809.1	65512309	65513310	CGI_GGF+CGI_TJ	1001	0.6294	0.6170	61
NC_051809.1	65697264	65698751	CGI_GGF+CGI_TJ	1487	0.6321	0.6431	95
NC_051809.1	66175220	66176421	CGI_GGF+CGI_TJ	1201	0.6137	0.6458	73
NC_051809.1	66368361	66368981	CGI_GGF+CGI_TJ	620	0.5532	0.6330	30
NC_051809.1	66512131	66512879	CGI_GGF+CGI_TJ	748	0.6297	0.6477	48
NC_051809.1	66566570	66567141	CGI_GGF+CGI_TJ	571	0.6743	0.6340	41
NC_051809.1	66581711	66583029	CGI_GGF+CGI_TJ	1318	0.6275	0.6414	83
NC_051809.1	66772855	66774093	CGI_GGF+CGI_TJ	1238	0.6026	0.6078	68
NC_051809.1	67045953	67046877	CGI_GGF+CGI_TJ	924	0.5444	0.6814	46
NC_051809.1	67282256	67284409	CGI_GGF+CGI_TJ	2153	0.7092	0.6222	168
NC_051809.1	67369672	67370438	CGI_GGF+CGI_TJ	766	0.6214	0.6392	47
NC_051809.1	67481835	67482496	CGI_GGF+CGI_TJ	661	0.6188	0.6170	39
NC_051809.1	67483459	67484048	CGI_GGF+CGI_TJ	589	0.7046	0.6297	46
NC_051809.1	67504877	67505467	CGI_GGF+CGI_TJ	590	0.5441	0.8039	35
NC_051809.1	67606108	67606862	CGI_GGF+CGI_TJ	754	0.6353	0.6388	48
NC_051809.1	67638710	67639296	CGI_GGF+CGI_TJ	586	0.6792	0.6379	43
NC_051809.1	67916351	67917361	CGI_GGF+CGI_TJ	1010	0.5604	0.6315	50
NC_051809.1	68124894	68125464	CGI_GGF+CGI_TJ	570	0.5754	0.6179	29
NC_051809.1	68617815	68619114	CGI_GGF+CGI_TJ	1299	0.6343	0.6216	81
NC_051809.1	70555874	70556675	CGI_GGF+CGI_TJ	801	0.6717	0.6406	57
NC_051809.1	71454175	71455122	CGI_GGF+CGI_TJ	947	0.5576	0.6189	45
NC_051809.1	72216895	72217655	CGI_GGF+CGI_TJ	760	0.5632	0.6323	38
NC_051809.1	73035360	73036564	CGI_GGF+CGI_TJ	1204	0.5664	0.6089	58
NC_051809.1	73065005	73065865	CGI_GGF+CGI_TJ	860	0.5488	0.8039	52
NC_051809.1	73962704	73963373	CGI_GGF+CGI_TJ	669	0.5441	0.6288	31
NC_051809.1	74283516	74284660	CGI_GGF+CGI_TJ	1144	0.5376	0.7027	58
NC_051809.1	76249039	76249587	CGI_GGF+CGI_TJ	548	0.6916	0.6485	42
NC_051809.1	76679531	76680522	CGI_GGF+CGI_TJ	991	0.5822	0.6487	48
NC_051809.1	77032378	77033218	CGI_GGF+CGI_TJ	840	0.5702	0.6408	43
NC_051809.1	78256944	78257544	CGI_GGF+CGI_TJ	600	0.5467	0.6524	29
NC_051809.1	78930280	78931093	CGI_GGF+CGI_TJ	813	0.5387	0.6979	41
NC_051809.1	78994621	78995699	CGI_GGF+CGI_TJ	1078	0.5427	0.6964	55
NC_051809.1	79062530	79063582	CGI_GGF+CGI_TJ	1052	0.5542	0.6324	51
NC_051809.1	79152343	79153627	CGI_GGF+CGI_TJ	1284	0.5771	0.6478	69
NC_051809.1	79267012	79268018	CGI_GGF+CGI_TJ	1006	0.5378	0.7032	51
NC_051809.1	79689092	79689959	CGI_GGF+CGI_TJ	867	0.6067	0.6240	49
NC_051809.1	80996857	80997810	CGI_GGF+CGI_TJ	953	0.5845	0.6394	52
NC_051809.1	81295718	81296776	CGI_GGF+CGI_TJ	1058	0.6040	0.6452	62
NC_051809.1	81446414	81448374	CGI_GGF+CGI_TJ	1960	0.5622	0.6392	99
NC_051809.1	82582464	82583512	CGI_GGF+CGI_TJ	1048	0.6460	0.6473	69
NC_051809.1	82675236	82676388	CGI_GGF+CGI_TJ	1152	0.5217	0.8548	67
NC_051809.1	83207679	83209411	CGI_GGF+CGI_TJ	1732	0.6998	0.6235	131
NC_051809.1	83341623	83342230	CGI_GGF+CGI_TJ	607	0.5881	0.6481	34
NC_051809.1	83466236	83467881	CGI_GGF+CGI_TJ	1645	0.6571	0.6421	113
NC_051809.1	83499292	83500988	CGI_GGF+CGI_TJ	1696	0.5996	0.6242	95
NC_051809.1	83520095	83521141	CGI_GGF+CGI_TJ	1046	0.5325	0.7961	59
NC_051809.1	83565204	83566551	CGI_GGF+CGI_TJ	1347	0.5479	0.6235	63
NC_051809.1	83577582	83578724	CGI_GGF+CGI_TJ	1142	0.6935	0.6269	86
NC_051809.1	83755945	83756775	CGI_GGF+CGI_TJ	830	0.6084	0.6379	49
NC_051809.1	83815008	83816173	CGI_GGF+CGI_TJ	1165	0.5373	0.7135	60
NC_051809.1	83889462	83890751	CGI_GGF+CGI_TJ	1289	0.6074	0.6229	74
NC_051809.1	83898134	83899419	CGI_GGF+CGI_TJ	1285	0.5984	0.6155	69
NC_051809.1	84012273	84013003	CGI_GGF+CGI_TJ	730	0.5589	0.6341	36
NC_051809.1	84449254	84450770	CGI_GGF+CGI_TJ	1516	0.6135	0.6127	87
NC_051809.1	84454510	84455522	CGI_GGF+CGI_TJ	1012	0.6008	0.6466	59
NC_051809.1	84485236	84486540	CGI_GGF+CGI_TJ	1304	0.5307	0.6758	62
NC_051809.1	84555894	84556551	CGI_GGF+CGI_TJ	657	0.5266	0.7683	35
NC_051809.1	86914245	86915896	CGI_GGF+CGI_TJ	1651	0.5288	0.6770	78
NC_051809.1	87013790	87014971	CGI_GGF+CGI_TJ	1181	0.6469	0.6487	80
NC_051809.1	87179210	87181490	CGI_GGF+CGI_TJ	2280	0.5877	0.6298	124
NC_051809.1	88507003	88509809	CGI_GGF+CGI_TJ	2806	0.5299	0.7310	144
NC_051809.1	88511240	88513716	CGI_GGF+CGI_TJ	2476	0.6200	0.6392	151
NC_051809.1	88832552	88833215	CGI_GGF+CGI_TJ	663	0.5415	0.6357	30
NC_051809.1	88833556	88835017	CGI_GGF+CGI_TJ	1461	0.5236	0.6420	64
NC_051809.1	88843716	88844586	CGI_GGF+CGI_TJ	870	0.5644	0.6402	42
NC_051809.1	88854928	88855590	CGI_GGF+CGI_TJ	662	0.5891	0.6381	36
NC_051809.1	88951166	88951827	CGI_GGF+CGI_TJ	661	0.5688	0.6411	34
NC_051809.1	89034652	89035523	CGI_GGF+CGI_TJ	871	0.5603	0.6465	44
NC_051809.1	89076000	89076781	CGI_GGF+CGI_TJ	781	0.5595	0.6483	39
NC_051810.1	2473495	2474034	CGI_GGF+CGI_TJ	539	0.6549	0.6429	37
NC_051810.1	5322604	5323212	CGI_GGF+CGI_TJ	608	0.5938	0.6256	32
NC_051810.1	6302919	6303643	CGI_GGF+CGI_TJ	724	0.6602	0.6345	50
NC_051810.1	8172500	8173105	CGI_GGF+CGI_TJ	605	0.6314	0.6472	39
NC_051810.1	8461143	8462840	CGI_GGF+CGI_TJ	1697	0.5881	0.6125	89
NC_051810.1	8764316	8767572	CGI_GGF+CGI_TJ	3256	0.5857	0.6396	164
NC_051810.1	8785763	8786604	CGI_GGF+CGI_TJ	841	0.6801	0.6479	63
NC_051810.1	8969290	8970638	CGI_GGF+CGI_TJ	1348	0.7070	0.6353	107
NC_051810.1	9020366	9022863	CGI_GGF+CGI_TJ	2497	0.6568	0.6419	172
NC_051810.1	10109020	10110144	CGI_GGF+CGI_TJ	1124	0.5249	0.8010	62
NC_051810.1	11114543	11115746	CGI_GGF+CGI_TJ	1203	0.6741	0.6223	85
NC_051810.1	12210074	12212571	CGI_GGF+CGI_TJ	2497	0.6268	0.6189	151
NC_051810.1	12239991	12240976	CGI_GGF+CGI_TJ	985	0.6508	0.6332	66
NC_051810.1	12528850	12529682	CGI_GGF+CGI_TJ	832	0.7404	0.6409	73
NC_051810.1	12736380	12737192	CGI_GGF+CGI_TJ	812	0.6872	0.6333	57
NC_051810.1	14313390	14314202	CGI_GGF+CGI_TJ	812	0.5505	0.6444	39
NC_051810.1	14606934	14607866	CGI_GGF+CGI_TJ	932	0.6363	0.6370	60
NC_051810.1	14617731	14618479	CGI_GGF+CGI_TJ	748	0.7393	0.6486	66
NC_051810.1	14618690	14619771	CGI_GGF+CGI_TJ	1081	0.5846	0.6279	58
NC_051810.1	14735134	14736000	CGI_GGF+CGI_TJ	866	0.7171	0.6468	72
NC_051810.1	15513164	15513808	CGI_GGF+CGI_TJ	644	0.5994	0.6408	37
NC_051810.1	15652836	15653791	CGI_GGF+CGI_TJ	955	0.6639	0.6382	67
NC_051810.1	15712557	15713667	CGI_GGF+CGI_TJ	1110	0.6288	0.6035	66
NC_051810.1	15748189	15750683	CGI_GGF+CGI_TJ	2494	0.6071	0.6368	146
NC_051810.1	15758482	15759114	CGI_GGF+CGI_TJ	632	0.5301	0.7570	33
NC_051810.1	15783554	15784553	CGI_GGF+CGI_TJ	999	0.5495	0.8636	65
NC_051810.1	16416968	16417715	CGI_GGF+CGI_TJ	747	0.6292	0.6222	46
NC_051810.1	16578015	16578939	CGI_GGF+CGI_TJ	924	0.5909	0.6076	49
NC_051810.1	16905269	16906195	CGI_GGF+CGI_TJ	926	0.6911	0.6284	69
NC_051810.1	17404368	17406257	CGI_GGF+CGI_TJ	1889	0.5924	0.6363	105
NC_051810.1	17663840	17665187	CGI_GGF+CGI_TJ	1347	0.5449	0.6215	62
NC_051810.1	19070740	19072018	CGI_GGF+CGI_TJ	1278	0.6025	0.6132	71
NC_051810.1	19395643	19396379	CGI_GGF+CGI_TJ	736	0.7269	0.6391	62
NC_051810.1	19821379	19822041	CGI_GGF+CGI_TJ	662	0.5498	0.6684	33
NC_051810.1	21215643	21218793	CGI_GGF+CGI_TJ	3150	0.5381	0.7298	166
NC_051810.1	21219617	21220658	CGI_GGF+CGI_TJ	1041	0.5274	0.7681	55
NC_051810.1	22293332	22294086	CGI_GGF+CGI_TJ	754	0.6897	0.6179	55
NC_051810.1	23164548	23165505	CGI_GGF+CGI_TJ	957	0.5664	0.6133	47
NC_051810.1	24418538	24420071	CGI_GGF+CGI_TJ	1533	0.6282	0.6423	97
NC_051810.1	27521470	27522117	CGI_GGF+CGI_TJ	647	0.6414	0.6470	43
NC_051810.1	28029861	28030884	CGI_GGF+CGI_TJ	1023	0.6002	0.6341	58
NC_051810.1	28130637	28131448	CGI_GGF+CGI_TJ	811	0.5314	0.8906	51
NC_051810.1	28631445	28632059	CGI_GGF+CGI_TJ	614	0.5879	0.6425	34
NC_051810.1	29038296	29039132	CGI_GGF+CGI_TJ	836	0.5766	0.6386	44
NC_051810.1	29039736	29040530	CGI_GGF+CGI_TJ	794	0.5290	0.7249	40
NC_051810.1	29360116	29361055	CGI_GGF+CGI_TJ	939	0.5474	0.6756	47
NC_051810.1	31365165	31365738	CGI_GGF+CGI_TJ	573	0.6038	0.6339	33
NC_051810.1	31573894	31574462	CGI_GGF+CGI_TJ	568	0.6673	0.6426	40
NC_051810.1	31644269	31645407	CGI_GGF+CGI_TJ	1138	0.5475	0.7384	62
NC_051810.1	31671893	31673102	CGI_GGF+CGI_TJ	1209	0.6096	0.6157	69
NC_051810.1	31731679	31732685	CGI_GGF+CGI_TJ	1006	0.6461	0.6485	68
NC_051810.1	31735794	31737323	CGI_GGF+CGI_TJ	1529	0.6455	0.6361	101
NC_051810.1	31794262	31794880	CGI_GGF+CGI_TJ	618	0.6019	0.6022	33
NC_051810.1	32105019	32105722	CGI_GGF+CGI_TJ	703	0.5448	0.6541	34
NC_051810.1	33513231	33513974	CGI_GGF+CGI_TJ	743	0.5491	0.7323	41
NC_051810.1	33592334	33593504	CGI_GGF+CGI_TJ	1170	0.6060	0.6002	63
NC_051810.1	33783228	33785184	CGI_GGF+CGI_TJ	1956	0.5608	0.6127	94
NC_051810.1	34604214	34604903	CGI_GGF+CGI_TJ	689	0.5501	0.6140	31
NC_051810.1	34747226	34748053	CGI_GGF+CGI_TJ	827	0.5901	0.6452	46
NC_051810.1	36630770	36631556	CGI_GGF+CGI_TJ	786	0.5814	0.6248	40
NC_051810.1	36681396	36682649	CGI_GGF+CGI_TJ	1253	0.6385	0.6445	74
NC_051810.1	37753738	37754549	CGI_GGF+CGI_TJ	811	0.5968	0.6377	46
NC_051810.1	37809950	37811316	CGI_GGF+CGI_TJ	1366	0.5351	0.6033	59
NC_051810.1	37812494	37813462	CGI_GGF+CGI_TJ	968	0.6612	0.6192	65
NC_051810.1	38422306	38423076	CGI_GGF+CGI_TJ	770	0.5481	0.6573	38
NC_051810.1	38686909	38688824	CGI_GGF+CGI_TJ	1915	0.7003	0.6182	145
NC_051810.1	38720362	38721110	CGI_GGF+CGI_TJ	748	0.6444	0.6312	49
NC_051810.1	38815999	38817256	CGI_GGF+CGI_TJ	1257	0.6953	0.6234	94
NC_051810.1	38849389	38850605	CGI_GGF+CGI_TJ	1216	0.6086	0.6485	73
NC_051810.1	38934982	38936852	CGI_GGF+CGI_TJ	1870	0.6791	0.6466	139
NC_051810.1	38962544	38963448	CGI_GGF+CGI_TJ	904	0.5686	0.6458	47
NC_051810.1	38966870	38968349	CGI_GGF+CGI_TJ	1479	0.5923	0.6400	83
NC_051810.1	38999074	39001571	CGI_GGF+CGI_TJ	2497	0.6292	0.6499	160
NC_051810.1	39106296	39106870	CGI_GGF+CGI_TJ	574	0.6498	0.6442	39
NC_051810.1	39153195	39153776	CGI_GGF+CGI_TJ	581	0.6644	0.6412	41
NC_051810.1	39232531	39233912	CGI_GGF+CGI_TJ	1381	0.6553	0.6015	86
NC_051810.1	39249964	39253077	CGI_GGF+CGI_TJ	3113	0.6136	0.6499	190
NC_051810.1	39270883	39271811	CGI_GGF+CGI_TJ	928	0.6929	0.6376	71
NC_051810.1	39318345	39319102	CGI_GGF+CGI_TJ	757	0.6328	0.6365	48
NC_051810.1	39408934	39410243	CGI_GGF+CGI_TJ	1309	0.6463	0.6210	83
NC_051810.1	39433272	39435208	CGI_GGF+CGI_TJ	1936	0.7061	0.6399	154
NC_051810.1	39454566	39455963	CGI_GGF+CGI_TJ	1397	0.6707	0.6053	95
NC_051810.1	39461313	39462711	CGI_GGF+CGI_TJ	1398	0.6087	0.6264	81
NC_051810.1	39481891	39483440	CGI_GGF+CGI_TJ	1549	0.6152	0.6348	92
NC_051810.1	39483842	39484956	CGI_GGF+CGI_TJ	1114	0.5413	0.6740	55
NC_051810.1	39683535	39684726	CGI_GGF+CGI_TJ	1191	0.6238	0.6463	74
NC_051810.1	39727642	39728380	CGI_GGF+CGI_TJ	738	0.7046	0.6008	55
NC_051810.1	39784107	39784795	CGI_GGF+CGI_TJ	688	0.7529	0.6157	60
NC_051810.1	39804502	39805843	CGI_GGF+CGI_TJ	1341	0.6779	0.6176	88
NC_051810.1	39813601	39815202	CGI_GGF+CGI_TJ	1601	0.6090	0.6212	92
NC_051810.1	39834214	39834863	CGI_GGF+CGI_TJ	649	0.6518	0.6457	44
NC_051810.1	39885381	39887246	CGI_GGF+CGI_TJ	1865	0.7190	0.6357	152
NC_051810.1	39893805	39895545	CGI_GGF+CGI_TJ	1740	0.6753	0.6303	125
NC_051810.1	39901953	39902525	CGI_GGF+CGI_TJ	572	0.6783	0.6394	42
NC_051810.1	39923104	39923764	CGI_GGF+CGI_TJ	660	0.7333	0.6245	55
NC_051810.1	39948518	39950307	CGI_GGF+CGI_TJ	1789	0.6160	0.6490	110
