chrom	start0	end0	bases	relation_to_catalogued_span	GC_fraction_canonical	canonical_fraction	N_bases	MAPQ_min	exclude_marked_duplicates	aligned_read_bases	mean_read_base_depth
NC_049253.1	29700000	29800000	100000	inside	0.34731	1.0	0	30	True	2065267	20.65267
NC_049253.1	29800000	29900000	100000	inside	0.36619	1.0	0	30	True	1950836	19.50836
NC_049253.1	29900000	30000000	100000	inside	0.37662	1.0	0	30	True	1918223	19.18223
NC_049253.1	30000000	30100000	100000	inside	0.3745	1.0	0	30	True	1917983	19.17983
NC_049253.1	30100000	30200000	100000	inside	0.36138	1.0	0	30	True	2003705	20.03705
NC_049253.1	30200000	30300000	100000	inside	0.35109	1.0	0	30	True	2007894	20.07894
NC_049253.1	30300000	30400000	100000	inside	0.34477	1.0	0	30	True	2022624	20.22624
NC_049253.1	30400000	30500000	100000	inside	0.37552	1.0	0	30	True	1956582	19.56582
NC_049253.1	30500000	30600000	100000	inside	0.36398	1.0	0	30	True	1857181	18.57181
NC_049253.1	30600000	30700000	100000	inside	0.37305	1.0	0	30	True	1878115	18.78115
NC_049253.1	30700000	30800000	100000	inside	0.35956	1.0	0	30	True	2005216	20.05216
NC_049253.1	30800000	30900000	100000	inside	0.35415	1.0	0	30	True	1976602	19.76602
NC_049253.1	30900000	31000000	100000	inside	0.38106	1.0	0	30	True	1982926	19.82926
NC_049253.1	31000000	31100000	100000	inside	0.3627	1.0	0	30	True	1997445	19.97445
NC_049253.1	31100000	31200000	100000	inside	0.3703	1.0	0	30	True	2033906	20.33906
NC_049253.1	31200000	31300000	100000	inside	0.37929	1.0	0	30	True	1953849	19.53849
NC_049253.1	31300000	31400000	100000	inside	0.37331	1.0	0	30	True	1888168	18.88168
NC_049253.1	31400000	31500000	100000	inside	0.35415	1.0	0	30	True	1962265	19.62265
NC_049253.1	31500000	31600000	100000	inside	0.38619	1.0	0	30	True	1993817	19.93817
NC_049253.1	31600000	31700000	100000	inside	0.39144	1.0	0	30	True	1854660	18.5466
NC_049253.1	31700000	31800000	100000	inside	0.41407	1.0	0	30	True	1904810	19.0481
NC_049253.1	31800000	31900000	100000	inside	0.37649	1.0	0	30	True	1981883	19.81883
NC_049253.1	31900000	32000000	100000	inside	0.37505	1.0	0	30	True	2026499	20.26499
NC_049253.1	32000000	32100000	100000	inside	0.37791	1.0	0	30	True	2024843	20.24843
NC_049253.1	32100000	32200000	100000	inside	0.36871	1.0	0	30	True	1965582	19.65582
NC_049253.1	32200000	32300000	100000	inside	0.36449	1.0	0	30	True	1946481	19.46481
NC_049253.1	32300000	32400000	100000	inside	0.36851	1.0	0	30	True	2004114	20.04114
NC_049253.1	32400000	32500000	100000	inside	0.37475	1.0	0	30	True	2037115	20.37115
NC_049253.1	32500000	32600000	100000	inside	0.38685	1.0	0	30	True	1959295	19.59295
NC_049253.1	32600000	32700000	100000	inside	0.39074	1.0	0	30	True	1992097	19.92097
NC_049253.1	32700000	32800000	100000	inside	0.38887	1.0	0	30	True	2021301	20.21301
NC_049253.1	32800000	32900000	100000	inside	0.40745	1.0	0	30	True	1967121	19.67121
NC_049253.1	32900000	33000000	100000	inside	0.39963	1.0	0	30	True	2010467	20.10467
NC_049253.1	33000000	33100000	100000	inside	0.37797	1.0	0	30	True	1842865	18.42865
NC_049253.1	33100000	33200000	100000	inside	0.37064	1.0	0	30	True	2012135	20.12135
NC_049253.1	33200000	33300000	100000	inside	0.40808	1.0	0	30	True	1973432	19.73432
NC_049253.1	33300000	33400000	100000	inside	0.43171	1.0	0	30	True	2002746	20.02746
NC_049253.1	33400000	33500000	100000	inside	0.42764	1.0	0	30	True	1937717	19.37717
NC_049253.1	33500000	33600000	100000	inside	0.41925	1.0	0	30	True	1948470	19.4847
NC_049253.1	33600000	33700000	100000	crosses_catalogue_boundary	0.395	1.0	0	30	True	1917954	19.17954
NC_049253.1	33700000	33800000	100000	outside	0.38978	1.0	0	30	True	1967892	19.67892
NC_049253.1	33800000	33900000	100000	outside	0.39458	1.0	0	30	True	2002799	20.02799
NC_049253.1	33900000	34000000	100000	outside	0.39815	1.0	0	30	True	1909499	19.09499
NC_049253.1	34000000	34100000	100000	outside	0.3907	1.0	0	30	True	1999173	19.99173
NC_049253.1	34100000	34200000	100000	outside	0.38725	1.0	0	30	True	2022846	20.22846
NC_049253.1	34200000	34300000	100000	outside	0.38681	1.0	0	30	True	2054835	20.54835
NC_049253.1	34300000	34400000	100000	outside	0.38639	1.0	0	30	True	2012085	20.12085
NC_049253.1	34400000	34500000	100000	outside	0.41206	1.0	0	30	True	1895229	18.95229
NC_049253.1	34500000	34600000	100000	outside	0.39394	1.0	0	30	True	1954751	19.54751
NC_049253.1	34600000	34700000	100000	outside	0.3873	1.0	0	30	True	1968471	19.68471
NC_049253.1	34700000	34800000	100000	outside	0.38655	1.0	0	30	True	1954607	19.54607
NC_049253.1	34800000	34900000	100000	outside	0.36459	1.0	0	30	True	1934482	19.34482
NC_049253.1	34900000	35000000	100000	outside	0.36403	1.0	0	30	True	1890527	18.90527
NC_049253.1	35000000	35100000	100000	outside	0.3536	1.0	0	30	True	1994805	19.94805
NC_049253.1	35100000	35200000	100000	outside	0.36068	1.0	0	30	True	2027468	20.27468
NC_049253.1	35200000	35300000	100000	outside	0.3614	1.0	0	30	True	1006552	10.06552
NC_049253.1	35300000	35400000	100000	outside	0.36372	1.0	0	30	True	1990342	19.90342
NC_049253.1	35400000	35500000	100000	outside	0.39168	1.0	0	30	True	1894744	18.94744
NC_049253.1	35500000	35600000	100000	outside	0.4132	1.0	0	30	True	1908916	19.08916
NC_049253.1	35600000	35700000	100000	outside	0.37686	1.0	0	30	True	1971120	19.7112
NC_049253.1	35700000	35800000	100000	outside	0.37134	1.0	0	30	True	2027038	20.27038
NC_049253.1	35800000	35900000	100000	outside	0.36223	1.0	0	30	True	2036372	20.36372
NC_049253.1	35900000	36000000	100000	outside	0.36886	1.0	0	30	True	2024166	20.24166
NC_049253.1	36000000	36100000	100000	outside	0.35813	1.0	0	30	True	2023331	20.23331
NC_049253.1	36100000	36200000	100000	outside	0.3777977977977978	0.999	100	30	True	232025	2.32025
NC_049253.1	36200000	36300000	100000	outside	0.3748948948948949	0.999	100	30	True	1023120	10.2312
NC_049253.1	36300000	36400000	100000	outside	0.36848	1.0	0	30	True	1684674	16.84674
NC_049253.1	36400000	36500000	100000	outside	0.36026052104208417	0.998	200	30	True	177280	1.7728
NC_049253.1	36500000	36600000	100000	outside	0.36595	1.0	0	30	True	1304323	13.04323
NC_049253.1	36600000	36700000	100000	outside	0.36558	1.0	0	30	True	2000019	20.00019
NC_049253.1	36700000	36800000	100000	outside	0.35417	1.0	0	30	True	2031334	20.31334
NC_049253.1	36800000	36900000	100000	outside	0.37752	1.0	0	30	True	2011662	20.11662
NC_049253.1	36900000	37000000	100000	outside	0.35692	1.0	0	30	True	2024494	20.24494
NC_049253.1	37000000	37100000	100000	outside	0.38015	1.0	0	30	True	1948901	19.48901
NC_049253.1	37100000	37200000	100000	outside	0.40753	1.0	0	30	True	1989326	19.89326
NC_049253.1	37200000	37300000	100000	outside	0.42265	1.0	0	30	True	1927596	19.27596
NC_049253.1	37300000	37400000	100000	outside	0.3917	1.0	0	30	True	2011920	20.1192
NC_049253.1	37400000	37500000	100000	outside	0.40724	1.0	0	30	True	1955406	19.55406
NC_049253.1	37500000	37600000	100000	outside	0.38479	1.0	0	30	True	2019327	20.19327
NC_049253.1	37600000	37700000	100000	outside	0.39414	1.0	0	30	True	1982752	19.82752
NC_049253.1	37700000	37800000	100000	outside	0.3638	1.0	0	30	True	1966688	19.66688
NC_049253.1	37800000	37900000	100000	outside	0.3884	1.0	0	30	True	1988225	19.88225
NC_049253.1	37900000	38000000	100000	outside	0.3441	1.0	0	30	True	2032783	20.32783
NC_049253.1	38000000	38100000	100000	outside	0.38065	1.0	0	30	True	2025310	20.2531
NC_049253.1	38100000	38200000	100000	outside	0.38823	1.0	0	30	True	2035070	20.3507
NC_049253.1	38200000	38300000	100000	outside	0.37919	1.0	0	30	True	1975018	19.75018
NC_049253.1	38300000	38400000	100000	outside	0.40072	1.0	0	30	True	2012189	20.12189
NC_049253.1	38400000	38500000	100000	outside	0.41066	1.0	0	30	True	1999040	19.9904
NC_049253.1	38500000	38600000	100000	outside	0.38921	1.0	0	30	True	2031432	20.31432
NC_049253.1	38600000	38700000	100000	outside	0.41628	1.0	0	30	True	1959375	19.59375
NC_049253.1	38700000	38800000	100000	outside	0.41499	1.0	0	30	True	1930843	19.30843
NC_049253.1	38800000	38900000	100000	outside	0.43442	1.0	0	30	True	1901385	19.01385
NC_049253.1	38900000	39000000	100000	outside	0.42248	1.0	0	30	True	1960001	19.60001
NC_049253.1	39000000	39100000	100000	outside	0.41226	1.0	0	30	True	1918195	19.18195
NC_049253.1	39100000	39200000	100000	outside	0.39687	1.0	0	30	True	1933242	19.33242
NC_049253.1	39200000	39300000	100000	outside	0.41433	1.0	0	30	True	1909961	19.09961
NC_049253.1	39300000	39400000	100000	outside	0.4146446446446446	0.999	100	30	True	1939133	19.39133
NC_049253.1	39400000	39500000	100000	outside	0.38466	1.0	0	30	True	1959535	19.59535
NC_049253.1	39500000	39600000	100000	outside	0.37501	1.0	0	30	True	1986565	19.86565
NC_049253.1	39600000	39700000	100000	outside	0.39307	1.0	0	30	True	2040841	20.40841
NC_049253.1	39700000	39800000	100000	outside	0.41711	1.0	0	30	True	1935812	19.35812
NC_049253.1	39800000	39900000	100000	outside	0.37611	1.0	0	30	True	1954281	19.54281
NC_049253.1	39900000	40000000	100000	outside	0.39549	1.0	0	30	True	2007575	20.07575
NC_049253.1	40000000	40100000	100000	outside	0.38655	1.0	0	30	True	1861963	18.61963
NC_049253.1	40100000	40200000	100000	outside	0.4276	1.0	0	30	True	1837541	18.37541
NC_049253.1	40200000	40225481	25481	outside	0.4925238412935128	1.0	0	30	True	300225	11.782308386641027
