chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
NC_051840.1	24296513	24361259	64746	convergent	LOC111094259	LOC119867786	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0059583819144864	0.5244967236600884	0.05282455548578244	22.0	7.113263429692238	0.9237017848171217	21114	3068879	687034	3497	0.4051	0.0054	0.8676	0.598	0.2064	0.4165	27.8
NC_051840.1	26520111	26586822	66711	convergent	LOC111094249	LOC102155713	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9557696042770366	0.43621013363144523	0.05074870695183352	0.0	8.214283069516515	1.1449116832821336	71534	5293459	1533264	49701	0.4515	0.0287	0.8652	0.5927	0.4487	0.4774	56.6
NC_051841.1	2245776	2303016	57240	convergent	LOC119867916	TMEFF2	True	True	False	True	False	False	True	True	False	True	False		False		True	False	False	1.053026627561248	0.603490687801654	0.053789704382044716	2.0	25.5710159940016	3.3725032535196586	604	22795627	28620	43258	0.3855	0.017	0.8367	0.56	0.0901	0.3779	8.2
NC_051841.1	7533022	7602083	69061	convergent	LOC100686361	LOC100686866	True	False	False	False	False	False	False	False	False	False	False	33.99	False	5.647460000000001	True	False	False	1.0213377952085458	0.5510630953387352	0.05284769673987712	5.0	7.827809575081374	1.167714452420523	57448	17502471	516682	61328	0.4044	0.0133	0.866	0.5922	0.3855	0.4523	46.6
NC_051841.1	12473128	12532864	59736	convergent	CD28	LOC100856338	True	False	False	False	False	False	True	False	False	True	False		False		False	True	False	1.0105384925019394	0.5325378803741536	0.05338205336712204	31.0	2.5824142630982165	0.31647006135845157	297004	12567027	81281	51413	0.3933	0.0034	0.883	0.6079	0.9059	0.5587	86.1
NC_051841.1	27629161	27690392	61231	convergent	LOC119867980	EPHA4	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9966354695596259	0.508363864995823	0.051159714616872715	1.0	7.322751846659637	1.2624450841764798	490224	1909501	711674	31298	0.4424	0.0193	0.8671	0.5901	0.9723	0.5782	92.0
NC_051841.1	28495545	28545686	50141	convergent	LOC106558331	LOC119867969	True	False	False	False	False	False	True	True	False	True	False		False		False	False	False	1.0565734991709619	0.6091885732094707	0.055409980626376115	3.0	11.62289617960467	1.7252863268896992	45615	1824982	50974	14937	0.3537	0.0155	0.8587	0.5821	0.328	0.4276	36.2
NC_051841.1	29390284	29459285	69001	convergent	LOC111094442	SCG2	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9509465121597721	0.42765864317540486	0.04968057600800712	1.0	4.386140672515533	0.5398541911086916	74784	920813	682986	23421	0.4757	0.0193	0.8752	0.6066	0.462	0.4878	61.8
NC_051841.1	29837431	29901354	63923	convergent	LOC111094360	LOC119867910	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0146440158037944	0.539570239286217	0.05137824943913248	16.0	7.646577701571582	1.2871520480094687	230608	476205	1127594	8749	0.4377	0.0073	0.8664	0.5897	0.8477	0.5498	82.9
NC_051842.1	3541738	3613722	71984	convergent	LOC111094553	LOC111094552	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8612030686657014	0.275757097702137	0.04512869756655834	1.0	2.0246338812503106	0.29782739531927843	27730	1654274	807693	8259	0.5876	0.0193	0.8867	0.6079	0.2376	0.4678	53.1
NC_051842.1	6148634	6217613	68979	convergent	LOC119868013	RGS2	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	1.0094897111028795	0.5306547417736611	0.05363138416098115	45.0	3.1551903599647995	0.4971874218216006	41877	4259667	206527	3338	0.3887	0.0014	0.8801	0.6071	0.3083	0.4371	41.6
NC_051842.1	8585823	8643867	58044	convergent	BRINP3	LOC119868094	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9285427910226274	0.38827336962278247	0.04919833044229896	0.0	2.576082755211544	0.4999917665127515	14845	6315788	2220848	127371	0.4875	0.0287	0.8831	0.6071	0.1696	0.4352	40.1
NC_051842.1	16412131	16486695	74564	convergent	LOC111094583	LOC111094562	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0604692140061776	0.6154652881425268	0.05515319929428841	33.0	5.6548010880880275	0.7650216187748154	100587	1185280	1085168	8248	0.3587	0.003	0.8713	0.6021	0.5652	0.4801	58.4
NC_051842.1	19592201	19658874	66673	convergent	LOC111094531	NUF2	True	True	False	True	False	False	True	True	False	True	False		False		True	True	False	1.0002748763056029	0.5146656335106363	0.052124098366756744	1.0	9.953830154754757	1.3621306025051578	537	1990822	33337	28573	0.4196	0.0193	0.8617	0.5882	0.0901	0.3958	15.2
NC_051842.1	22834825	22886249	51424	convergent	OR10J2	ACKR1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.104624372293249	0.6820830019322653	0.05699843915721822	1.0	31.630843221336626	4.80490399775551	14463	5225822	339361	326	0.3259	0.0193	0.8305	0.5352	0.1696	0.3761	7.8
NC_051843.1	6868917	6934242	65325	convergent	CLCN4	LOC119868598	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0638473661658503	0.6207871507876728	0.05606097183645433	17.0	23.084193671266046	3.19335835800958	26579	32754261	3129056	41896	0.3413	0.0069	0.8426	0.5627	0.2325	0.3972	16.5
NC_051843.1	8354252	8409529	55277	convergent	LOC106558419	LOC119868687	True	False	False	False	True	False	False	True	False	False	False		False		False	True	False	0.6586445328692295	0.0734842204938403	0.03515789906462437	0.0	1.3951620661765691	0.289070650550383	31890	31273950	1648745	38224	0.8096	0.0287	0.8927	0.6079	0.258	0.5194	74.4
NC_051843.1	10578732	10643009	64277	convergent	LOC480844	FANCB	True	False	False	False	False	False	False	False	False	False	False	34.92	False	5.37718	True	True	False	0.9496972383049418	0.42545684846489185	0.05041427130128702	0.0	8.041501773247179	1.445039561228029	185870	29044970	528129	73040	0.4588	0.0287	0.8656	0.5866	0.7844	0.5448	81.1
NC_051843.1	15197385	15269910	72525	convergent	LOC119868379	LOC119868161	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9624001308113738	0.4479682948070194	0.051007873665583785	0.0	5.467926578897297	0.7227915714290403	41353	24422193	1008919	28321	0.4457	0.0287	0.8719	0.6031	0.3082	0.4515	46.2
NC_051843.1	26196588	26269373	72785	convergent	TRNAE-CUC-22	LOC119868188	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	0.9952198373021458	0.5059067573901156	0.0513873405168531	5.0	7.734438147491389	1.2198605088490655	0	13422860	86849	0	0.4376	0.0133	0.8662	0.591	0.0901	0.3997	18.9
NC_051843.1	32334636	32387595	52959	convergent	LOC612281	LOC111094893	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9451975077511661	0.41752010948895024	0.05044934926231511	1.0	3.2032219455090165	0.46261668088862945	0	7294725	2308525	1090	0.4581	0.0193	0.8799	0.6074	0.0901	0.411	25.2
NC_051843.1	34617972	34669640	51668	convergent	LOC119868190	BCOR	True	False	False	True	True	False	True	False	False	True	False		False		False	True	False	0.7918706116733304	0.17985807803043385	0.041511455609768065	28.0	10.637132697796535	2.9280465115265817	293806	5012034	25834	55596	0.678	0.004	0.8604	0.5664	0.9032	0.6024	97.8
NC_051843.1	35941631	35992808	51177	convergent	LOC111094865	CASK	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	1.0080275310319549	0.5281349897832599	0.053231355635954505	24.0	10.635150203440912	1.4024993906792096	257781	3688621	126889	19777	0.396	0.0049	0.8604	0.5874	0.8753	0.5448	81.1
NC_051843.1	50115742	50188659	72917	convergent	LOC119868203	WAS	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.6506624829120584	0.06997796025356687	0.035203827459548594	1.0	3.2824379749668293	0.36115947296315004	47800	515365	378852	3158	0.8085	0.0193	0.8796	0.6078	0.3378	0.5306	75.9
NC_051843.1	51534278	51599514	65236	convergent	LOC100686592	LOC491922	True	False	False	False	False	True	True	True	False	True	False		False		False	True	False	0.8427561662784644	0.2478789384227915	0.04478039136762322	0.0	6.415811910224731	1.0106969540799224	116896	235549	64235	27025	0.596	0.0287	0.8694	0.5958	0.6195	0.5419	79.8
NC_051843.1	56733328	56786162	52834	convergent	TAF1	LOC100688354	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9939496891305819	0.5036877318232066	0.051873784442289156	1.0	6.468575230846843	1.080551015084533	190255	1297688	30677	4260	0.4251	0.0193	0.8692	0.5941	0.7927	0.5401	79.6
NC_051843.1	59813343	59874197	60854	convergent	UPRT	ZDHHC15	True	False	False	False	False	False	False	False	False	False	True	65.2	False	1.28456	False	True	False	0.874727358144806	0.29717768063807154	0.04757783445902297	0.0	3.1225160175392452	0.5355365106788478	206230	785369	1167700	106185	0.5276	0.0287	0.8803	0.6067	0.8172	0.5721	90.0
NC_051843.1	69851587	69907041	55454	convergent	PABPC5	LOC111094733	True	False	False	False	False	False	False	False	False	False	True	58.91	False	1.59948	False	True	False	0.8614288203578497	0.2761077331134348	0.04674980393233858	0.0	5.803819599196101	0.9021937067636312	54314	1848307	3439600	71652	0.5477	0.0287	0.8709	0.5986	0.3713	0.4835	60.1
NC_051843.1	74667098	74718660	51562	convergent	LOC119868578	LOC119868214	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8375355696679087	0.24027606293497286	0.04463085166397786	1.0	3.1014192060125483	0.5036771819065129	57121	1774303	1996432	671	0.5998	0.0193	0.8804	0.607	0.3855	0.4984	67.0
NC_051843.1	77845859	77904191	58332	convergent	BHLHB9	LOC119868603	True	False	False	False	False	True	False	True	False	True	False		False		False	True	False	0.9079446335564112	0.352581225573866	0.04787114844735713	0.0	4.764550777071043	0.832715396879155	375025	59876	325983	2642	0.5213	0.0287	0.874	0.6004	0.9442	0.5937	96.5
NC_051843.1	79168554	79226339	57785	convergent	FAM199X	ESX1	True	False	False	False	False	False	False	False	False	False	False	43.45	False	3.70414	False	True	False	0.926920686597858	0.3853743197553594	0.04864948160714499	20.0	5.602246153082985	0.8299664304501188	47446	1382297	893307	56310	0.5012	0.0059	0.8715	0.6004	0.3378	0.4634	51.6
NC_051843.1	82817447	82882230	64783	convergent	PRPS1	TSC22D3	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.4700801465184872	0.9491943088317057	0.07868158372638628	67.0	6.568696057306849	1.4215672526577716	99838	2070815	423761	32133	0.1202	0.0001	0.869	0.5871	0.5616	0.4276	36.2
NC_051843.1	90957857	91025361	67504	convergent	LOC119868706	LOC111094871	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9258234929047631	0.3834735956682545	0.04939705097736308	1.0	3.837303456676065	0.6354155267854152	191609	1720629	2667534	40827	0.4824	0.0193	0.8773	0.605	0.7943	0.5557	84.8
NC_051843.1	97127995	97179954	51959	convergent	XIAP	LOC119868511	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.7932898583115412	0.1815463890482262	0.041585638453993816	0.0	6.245860340620819	1.1628878893395185	196026	1184266	26561	581	0.6758	0.0287	0.8698	0.5923	0.8023	0.5938	97.0
NC_051843.1	99485997	99542726	56729	convergent	LOC492115	LOC609540	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8838793179645172	0.3120657976731356	0.04809988176496177	0.0	1.8427869607048069	0.37892440759948853	135639	1176099	2197273	2086	0.5159	0.0287	0.8881	0.6078	0.6759	0.5433	80.5
NC_051843.1	104147730	104215864	68134	convergent	LOC119868710	IGSF1	True	False	False	False	False	False	False	False	False	False	False	32.96	False	5.8894	False	True	False	0.9619583052651811	0.4471887758702091	0.05036307872683088	1.0	2.164745790679008	0.49992706409424165	206797	2573615	1585209	63646	0.46	0.0193	0.8857	0.6071	0.8172	0.5578	85.7
NC_051843.1	105250253	105306545	56292	convergent	LOC119868568	LOC111094836	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9389374455126778	0.4064996000240523	0.048861417466651805	2.0	3.8152665918644812	0.5639158792406331	3399	1477013	894256	19259	0.4956	0.017	0.8774	0.6063	0.1074	0.4207	32.5
NC_051843.1	105886803	105957615	70812	convergent	LOC111094882	GPC4	True	False	False	False	False	False	True	False	False	False	False		False		False	True	False	1.0146244453224282	0.5395361843551438	0.05105795596614131	1.0	6.123069367556628	0.9792371182495545	77791	833203	250446	70703	0.4445	0.0193	0.8701	0.5966	0.4747	0.4811	58.6
NC_051843.1	116212579	116266672	54093	convergent	LOC100686375	LOC100856426	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.929002713400178	0.38907197600947446	0.04909152721907883	1.0	3.208189490447765	0.4680622160400249	35375	484047	3891650	11813	0.49	0.0193	0.8799	0.6074	0.2784	0.455	47.9
NC_051843.1	122201824	122251894	50070	convergent	LOC100686136	LOC492221	True	False	False	False	False	True	False	True	False	False	False		False		False	True	False	0.9284999203470844	0.3881991163136523	0.049110039270842384	1.0	5.706005913309377	1.1083591050718764	201859	79580	845055	10867	0.4897	0.0193	0.8712	0.5935	0.8101	0.5567	85.2
NC_051843.1	122735338	122788464	53126	convergent	LOC612447	LOC119868662	True	False	False	False	False	True	False	True	False	False	False		False		False	True	False	0.9227061701658047	0.3780749555812616	0.04933916562079761	1.0	3.3395527269221277	0.5860971220445882	38099	134285	1380097	6074	0.4842	0.0193	0.8793	0.6059	0.2935	0.4564	48.6
NC_051843.1	122883327	122939331	56004	convergent	LOC119868539	CETN2	True	False	False	False	False	True	False	True	False	False	False		False		True	True	False	1.010571753856974	0.532595664238823	0.05300397941220463	8.0	9.196702766090116	1.5601465967228216	61329	283713	1529525	5469	0.4012	0.0111	0.8631	0.5847	0.4042	0.4528	47.3
