chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_mean_narrow	atac_mean_narrow_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_5prime_clearance	gene_dense_clearance_old_bodydist	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
NC_051834.1	32644888	32717232	72344	convergent	LOC111093320	LOC100684041	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0762719989087	0.7033333333333334	1.1458282623589038	0.7986666666666666	0.05521633048596313	4.0	11.531412621244687	18.663396965373646	0	5080671	256888	13042	13042	0.329	0.42	0.1703	0.2387	0.0901	0.2496	5.0
NC_051834.1	34669412	34723012	53600	convergent	LOC102154511	LARP6	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.079805164620169	0.7096666666666667	1.1034118130862713	0.7453333333333333	0.05518555250541072	1.0	14.35277639929928	15.530566332996756	3788	3725696	1149534	666	666	0.3297	0.5053	0.1207	0.5253	0.1074	0.3177	17.8
NC_051834.1	38942658	39000282	57624	convergent	LINGO1	LOC119866844	True	True	False	False	False	False	True	False	False	False	False		False		True	False	False	1.2528444908488985	0.899	1.2496228241324425	0.8823333333333333	0.0650654042643464	1.0	43.40522120330924	15.969043421594128	0	549542	267826	68949	9662	0.1133	0.5053	0.0113	0.4857	0.0901	0.2412	3.9
NC_051835.1	955347	1016678	61331	convergent	LOC100688275	LOC102152193	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9227669042671808	0.18	0.9052259667381645	0.121	0.04885826993687626	0.0	2.338705606947741	21.52655863761902	61012	12301976	882355	4002	4002	0.869	0.885	0.8913	0.0783	0.4042	0.6256	85.5
NC_051835.1	13106261	13156978	50717	convergent	LOC119867042	LOC111093424	True	False	False	False	False	True	False	False	False	False	False		False		False	True	False	0.9257863738716787	0.19566666666666666	0.9159609058737754	0.16066666666666668	0.04943788308600773	0.0	1.6778840658959313	29.12981810936561	31619	156369	982062	523772	19315	0.7983	0.885	0.9673	0.0003	0.258	0.5818	78.1
NC_051835.1	18249632	18323889	74257	convergent	LOC100685420	LOC100685577	True	False	False	False	False	False	False	False	False	False	False	42.86	False	2.96612	False	True	False	0.9078467658649786	0.12566666666666668	0.91652277880162	0.16466666666666666	0.0491852804681871	0.0	3.477752268589681	21.166880977153777	263240	2846082	2982980	59407	59407	0.8307	0.885	0.681	0.091	0.8808	0.6737	91.8
NC_051835.1	23436373	23508916	72543	convergent	LOC111093569	LOC119867012	True	False	False	False	False	False	False	False	False	False	False	26.44	False	5.49128	True	True	False	0.9150195089293698	0.14966666666666667	0.9069188234865665	0.127	0.048397113745408546	1.0	2.8430432422616327	17.83971693936516	422644	2339779	702325	499122	124149	0.9163	0.5053	0.7983	0.3057	0.9584	0.6968	94.4
NC_051835.1	33017236	33069006	51770	convergent	LOC102152343	LOC111093484	True	True	False	False	False	False	True	False	False	True	False		False		True	False	False	1.1013429545218683	0.7436666666666667	1.073942728859186	0.702	0.05684101653572683	4.0	7.431816712111056	15.190531149143126	6879	2736844	89446	58848	7688	0.2717	0.42	0.301	0.558	0.1247	0.3351	22.6
NC_051835.1	33785714	33837005	51291	convergent	LOC119867070	LOC111093482	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0255887493598956	0.5783333333333334	1.0290891754180194	0.6143333333333333	0.05244948567624258	0.0	7.509332783816118	17.139382081309662	0	3505082	369636	12097	12097	0.471	0.885	0.2977	0.3673	0.0901	0.4222	46.6
NC_051835.1	36406001	36461046	55045	convergent	SLC37A1	LOC119867027	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.2266232177952199	0.8773333333333333	1.2239398011028766	0.864	0.06415692930784889	10.0	31.37692182522529	15.724390356628984	8523	6127246	232475	5355	5355	0.126	0.3413	0.0253	0.509	0.1362	0.2276	2.8
NC_051836.1	3698661	3752870	54209	convergent	LOC111093630	GK2	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8830867193963778	0.08	0.8436893965266645	0.057666666666666665	0.0478605360797179	0.0	4.035001373811755	20.24222073188195	174235	28928985	382996	1890	18910	0.9457	0.885	0.6	0.1357	0.7647	0.6662	90.7
NC_051836.1	11276866	11345764	68898	convergent	MEPE	LOC111093643	True	False	True	False	False	False	True	True	False	True	False		False		True	True	False	1.0035248584179142	0.5163333333333333	0.9558872962370515	0.344	0.05393542542937382	47.0	3.710442818821302	12.83782079003074	113685	21343435	95065	10283	22413	0.3847	0.1177	0.6483	0.7713	0.61	0.5064	65.3
NC_051836.1	27013911	27071204	57293	convergent	NPNT	TBCK	False	False	False	False	False	False	False	False	False	False	False		False		False	False	False	1.0309355950252743	0.5973333333333334	1.043225128248334	0.6443333333333333	0.05280469644028534	9.0	6.827160799960871	13.264068352324623	142557	5612193	683450	75668	1845	0.4477	0.3503	0.3327	0.7353	0.6939	0.512	66.6
NC_051837.1	574972	634483	59511	convergent	LOC111093784	LOC111093791	True	True	False	False	False	False	True	False	False	False	False		False		True	True	False	0.9288814450434169	0.212	0.8919481584742666	0.09033333333333333	0.050146459378585535	1.0	11.34921033313788	11.5383632386603	4727	18147617	205352	171392	8592	0.6983	0.5053	0.173	0.8547	0.1131	0.4689	57.3
NC_051837.1	7790832	7842018	51186	convergent	LOC111093705	IMPG2	True	False	False	False	False	False	False	False	False	False	False	31.33	False	4.81276	False	True	False	0.9833541494704926	0.451	0.9884533782117069	0.48	0.05160349843484336	10.0	5.463817823591357	19.644095069483708	33575	10935919	340841	82881	84740	0.5377	0.3413	0.43	0.171	0.2682	0.3496	26.7
NC_051837.1	8568536	8621477	52941	convergent	LOC119867284	LOC111093752	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0247712897517176	0.5766666666666667	1.0398419528439642	0.6386666666666667	0.053186427086108976	11.0	5.450418106643729	15.281753131321498	29994	10157338	432187	124181	29224	0.4277	0.3303	0.4313	0.551	0.2478	0.3976	41.2
NC_051837.1	11353405	11418044	64639	convergent	ALCAM	CBLB	True	True	False	True	False	False	True	False	False	False	False		False		True	True	False	0.9800595311230791	0.43566666666666665	0.9671218157097697	0.40066666666666667	0.05185597816590675	4.0	10.371517839949476	11.1941891431709	14276	7366620	32320	211634	12513	0.5147	0.42	0.191	0.873	0.1696	0.4337	50.3
NC_051837.1	20017414	20079909	62495	convergent	GAP43	LSAMP	True	False	False	True	False	False	True	False	False	True	False		False		True	False	False	1.055000570648212	0.663	1.0958165866315366	0.7316666666666667	0.0553537320689426	20.0	6.335935143053327	13.795666915178298	51339	1296297	31248	99550	149473	0.322	0.2603	0.358	0.6897	0.3572	0.3974	41.0
NC_051837.1	31269207	31329671	60464	convergent	LOC106558167	FAM43A	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.206329957698626	0.8626666666666667	1.063771810503304	0.684	0.06424498133281674	15.0	43.63004999382845	14.537447281941596	561	1384109	45354	2583	15122	0.1253	0.294	0.0113	0.6153	0.0901	0.2272	2.6
NC_051838.1	7080793	7147581	66788	convergent	NSUN2	UBE2QL1	True	True	False	True	False	False	True	True	False	False	False		False		True	False	False	1.1620108996046465	0.8196666666666667	1.0819226648628713	0.7143333333333334	0.060298008794141156	1.0	24.558606641538315	16.618964694070478	0	5122751	33394	27551	27945	0.1897	0.5053	0.0467	0.4203	0.0901	0.2504	5.2
NC_051838.1	10054548	10126362	71814	convergent	LOC111093922	LOC119867475	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0906924109083338	0.7316666666666667	1.0497343019023537	0.6596666666666666	0.056157291946517626	1.0	13.319409154283939	18.85674476623535	334545	2146483	644181	2860	2860	0.2923	0.5053	0.136	0.2237	0.927	0.4169	44.9
NC_051838.1	19004008	19067846	63838	convergent	LOC119867441	CRYGS	True	False	False	False	False	False	True	True	False	False	False		False		False	False	False	1.143760368078102	0.7963333333333333	1.1272284898757934	0.7753333333333333	0.058676335257210936	32.0	9.440849525684468	14.61352152037389	39073	1869525	236466	6238	3832	0.2277	0.195	0.218	0.6103	0.2984	0.3099	15.4
NC_051838.1	19321861	19376696	54835	convergent	ADIPOQ	LOC119867406	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.0634005641229631	0.6783333333333333	1.0594971121147274	0.678	0.05583066690220289	19.0	6.3816943881265376	14.427983688456672	49278	1556174	27417	2453	2453	0.3033	0.2673	0.3567	0.627	0.3476	0.3804	36.2
NC_051838.1	33370196	33420674	50478	convergent	MIR551B	LOC119867412	True	False	False	False	False	True	False	False	False	True	False		False		False	True	False	0.9316940137572497	0.22666666666666666	0.932291289396584	0.23533333333333334	0.04917735451164745	0.0	2.000517958322103	15.09037683991825	220435	25252	429536	157140	3486	0.8313	0.885	0.939	0.5677	0.8358	0.8118	98.9
NC_051838.1	33641835	33705242	63407	convergent	LOC119867455	LOC102151967	True	False	False	False	False	False	True	False	False	True	False		False		False	True	False	0.9267161333328944	0.20233333333333334	0.9173706299647689	0.16866666666666666	0.04924724820131653	1.0	2.298495129789772	21.03781806945801	176462	303355	151433	64021	43751	0.8227	0.5053	0.896	0.098	0.7684	0.6181	84.4
NC_051838.1	34380069	34430694	50625	convergent	LOC102152454	LOC111093889	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0287780726294458	0.589	1.0243815402939915	0.602	0.052106470026637035	5.0	9.344795585767722	13.179866829125778	5381	1035198	27413	2101	2101	0.4937	0.4037	0.2217	0.742	0.1189	0.396	40.1
NC_051838.1	36725342	36775647	50305	convergent	FNDC3B	GHSR	True	False	False	True	False	False	True	True	False	True	False		False		False	True	False	1.007008480098835	0.529	1.023657237276435	0.6006666666666667	0.052557576445369174	13.0	11.74527272068119	13.864180384798253	50494	3380311	25152	3360	28281	0.4643	0.3137	0.168	0.6843	0.3524	0.3966	40.6
NC_051838.1	40621835	40683716	61881	convergent	LOC111093930	TBL1XR1	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.1620818992598356	0.8196666666666667	1.205938020721078	0.8486666666666667	0.060812606837248664	10.0	43.98578696713952	9.216135703219045	0	7282592	3609426	166337	88955	0.1783	0.3413	0.0113	0.9587	0.0901	0.316	16.9
NC_051839.1	1643004	1708560	65556	convergent	LOC119867596	LOC119867597	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0153866017378121	0.5553333333333333	1.0310892789661885	0.6166666666666667	0.05276850695674535	1.0	13.606912553386769	16.533391163049156	24218	inf	36497	3719	3719	0.449	0.5053	0.1327	0.43	0.2223	0.3479	26.0
NC_051839.1	1805405	1856208	50803	convergent	FOXF2	LOC100684996	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.0547970336393946	0.6623333333333333	1.0447197779864072	0.648	0.055710843147611676	2.0	21.771197102767847	15.556007735498268	94194	inf	25401	594	2877	0.307	0.4627	0.0597	0.522	0.5426	0.3788	35.8
NC_051839.1	11518999	11569382	50383	convergent	LOC111093992	LOC111094013	True	False	True	False	False	False	False	False	False	False	False		False		True	False	False	1.098479315986649	0.7406666666666667	1.284502757512033	0.899	0.05719193365335582	59.0	2.0214493390199855	19.864265203475952	205810	inf	405431	51003	37062	0.263	0.0603	0.9363	0.1553	0.8158	0.4462	52.3
NC_051839.1	18052245	18123443	71198	convergent	LOC111093969	LOC102156827	True	False	False	False	False	False	False	False	False	True	False		False		False	True	False	0.9535672072547317	0.33466666666666667	0.9956092677772045	0.5106666666666667	0.04999934533992856	1.0	3.7220468855717233	18.008576149843176	612156	inf	376258	340659	294	0.717	0.5053	0.647	0.289	0.9845	0.6286	86.8
NC_051839.1	18480986	18533175	52189	convergent	LOC111094025	LOC111094007	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9967495989160157	0.494	0.9670991093814373	0.40066666666666667	0.052105863325823884	1.0	5.943478153565503	18.661915009481866	192920	inf	39986	16884	13892	0.4937	0.5053	0.3873	0.2387	0.7959	0.4842	61.4
NC_051840.1	1166863	1219794	52931	convergent	GALNT13	LOC106558288	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9713250979511172	0.4073333333333333	0.9797817636944354	0.44966666666666666	0.051295662491490854	1.0	4.646877416308856	18.581695637804398	68328	364259	794834	146432	8308	0.5657	0.5053	0.5197	0.2433	0.4353	0.4539	54.2
NC_051840.1	7616013	7676372	60359	convergent	LOC111094266	GCG	True	True	False	False	False	False	True	True	False	True	False		False		True	True	False	0.9967573037926108	0.494	1.0510643227607013	0.661	0.05230852505493444	3.0	4.807597758702483	19.203539295630023	28808	6088582	39214	9035	9035	0.4807	0.4403	0.5003	0.1973	0.2427	0.3723	33.4
NC_051840.1	8466112	8532234	66122	convergent	LOC100688550	LOC119867785	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.8604426582862398	0.054	0.9377765626251697	0.262	0.04938128048653736	1.0	3.1595486744515804	22.21163894000806	50827	6941563	892195	72912	12455	0.8047	0.5053	0.7373	0.0563	0.3525	0.4912	62.7
NC_051840.1	14845639	14901149	55510	convergent	UBR3	LOC111094278	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	1.006178709447996	0.5266666666666666	0.9913159028246998	0.493	0.052439552416349886	1.0	9.540493758470813	11.886321954105211	0	5226450	270853	24761	24761	0.4717	0.5053	0.2153	0.8353	0.0901	0.4236	46.9
NC_051840.1	16124607	16177018	52411	convergent	CYBRD1	LOC111094279	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0220277051249584	0.57	1.0345000876158477	0.6266666666666667	0.05346176162348147	21.0	3.5050994365794983	16.205904454895943	24188	3949032	73536	30498	24456	0.4093	0.2543	0.6757	0.462	0.2223	0.4047	43.4
NC_051840.1	16788107	16853124	65017	convergent	LOC111094247	LOC119867830	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0538007560245062	0.658	1.0268393993377685	0.6093333333333333	0.05440502227697859	1.0	10.03594123362094	12.743349786315646	104385	3279229	224112	26275	23081	0.364	0.5053	0.1997	0.7773	0.579	0.4851	61.6
NC_051840.1	24054229	24128740	74511	convergent	LOC119867869	LOC111094258	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9763898071573536	0.4236666666666667	0.992229447183013	0.49666666666666665	0.050894835116104355	1.0	4.88001819623958	19.523524788190734	258516	2831477	924436	236016	3333	0.607	0.5053	0.4917	0.1807	0.8762	0.5322	69.2
NC_051840.1	24296513	24361259	64746	convergent	LOC111094259	LOC119867786	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9821074177506635	0.44466666666666665	0.9482815191581845	0.31133333333333335	0.05167616255186719	11.0	6.997387920249195	17.063857916629676	21114	3068879	687034	3497	3497	0.531	0.3303	0.3237	0.3757	0.2064	0.3534	27.3
NC_051840.1	26520111	26586822	66711	convergent	LOC111094249	LOC102155713	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9546197682149573	0.339	0.95196509475559	0.328	0.05091695260315138	0.0	8.234675447251528	19.47253788434542	71534	5293459	1533264	44217	49701	0.605	0.885	0.2663	0.184	0.4487	0.4778	59.2
NC_051841.1	2245776	2303016	57240	convergent	LOC119867916	TMEFF2	True	True	False	True	False	False	True	True	False	True	False		False		True	False	False	1.0477094069102442	0.642	1.0663949450016021	0.6886666666666666	0.05376831192044121	2.0	26.52278762276901	14.27535363136669	604	22795627	28620	43258	43258	0.392	0.4627	0.0377	0.6447	0.0901	0.3254	19.5
NC_051841.1	7533022	7602083	69061	convergent	LOC100686361	LOC100686866	True	False	False	False	False	False	False	False	False	False	False	33.99	False	5.647460000000001	True	True	False	1.029041547295383	0.5913333333333334	0.9948762109294533	0.508	0.05310779388714451	5.0	7.630387696394613	18.209518939599224	57448	17502471	516682	407141	61328	0.432	0.4037	0.2937	0.274	0.3855	0.3578	28.6
NC_051841.1	12473128	12532864	59736	convergent	CD28	LOC100856338	True	False	False	False	False	False	True	True	False	True	False		False		False	False	False	1.0327903825270335	0.6046666666666667	1.013582066296041	0.5736666666666667	0.05481906367832354	31.0	2.207333370753843	14.411651401519775	297004	12567027	81281	32532	51413	0.3473	0.1987	0.9107	0.63	0.9059	0.5985	80.0
NC_051841.1	27629161	27690392	61231	convergent	LOC119867980	EPHA4	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	1.000852919607954	0.5083333333333333	0.9775331589072943	0.44266666666666665	0.05166249333566381	1.0	7.021089392031867	17.328616247620694	490224	1909501	711674	144271	31298	0.5317	0.5053	0.3227	0.349	0.9723	0.5362	69.8
NC_051841.1	28495545	28545686	50141	convergent	LOC106558331	LOC119867969	True	False	False	False	False	False	True	True	False	True	False		False		False	False	False	1.0286916731294433	0.5886666666666667	1.034753496080637	0.6273333333333333	0.053928053678994115	3.0	10.400265495782028	16.81193808887316	45615	1824982	50974	14937	14937	0.385	0.4403	0.19	0.4	0.328	0.3487	26.2
NC_051841.1	29390284	29459285	69001	convergent	LOC111094442	SCG2	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9544081800958474	0.33866666666666667	0.9541819229245185	0.33866666666666667	0.05008244978970043	1.0	4.01301691424019	16.460838758945464	74784	920813	682986	5573	23421	0.7067	0.5053	0.6027	0.4377	0.462	0.5429	72.0
NC_051841.1	29837431	29901354	63923	convergent	LOC111094360	LOC119867910	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9961779476966958	0.492	1.085547115702927	0.7213333333333334	0.05378250006557347	2.0	6.912928825717261	19.152833347320556	230608	476205	1127594	55967	8749	0.392	0.4627	0.328	0.202	0.8477	0.4465	52.5
NC_051842.1	3541738	3613722	71984	convergent	LOC111094553	LOC111094552	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.8627868284015712	0.056666666666666664	0.9291271368116141	0.21966666666666668	0.049237511858477315	1.0	2.0371105411789845	19.82563744544983	27730	1654274	807693	538197	8259	0.824	0.5053	0.9343	0.1577	0.2376	0.5318	69.0
NC_051842.1	6148634	6217613	68979	convergent	LOC119868013	RGS2	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	1.0170590582352619	0.558	0.9679370612934232	0.4046666666666667	0.05416695536190713	24.0	3.321687038635485	20.929751247167587	41877	4259667	206527	3331	3338	0.3717	0.2363	0.7083	0.1037	0.3083	0.3457	25.8
NC_051842.1	8585823	8643867	58044	convergent	BRINP3	LOC119868094	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9255195319864096	0.19433333333333333	0.9381842752769589	0.265	0.049297689933998065	0.0	2.0370254065756974	24.824645148383247	14845	6315788	2220848	377669	127371	0.8173	0.885	0.9343	0.0147	0.1696	0.5642	75.9
NC_051842.1	16412131	16486695	74564	convergent	LOC111094583	LOC111094562	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0742038952005946	0.7003333333333334	1.0511822845205665	0.6613333333333333	0.05595718312133612	33.0	5.913897818822243	15.474337469736735	100587	1185280	1085168	132711	8248	0.2977	0.1917	0.3893	0.5317	0.5652	0.3951	39.9
NC_051842.1	19592201	19658874	66673	convergent	LOC111094531	NUF2	True	True	False	True	False	False	True	True	False	True	False		False		True	True	False	1.0058750904433977	0.525	0.9387839559063316	0.26766666666666666	0.05270597849657168	1.0	10.119013423232955	15.010229471253187	537	1990822	33337	28335	28573	0.451	0.5053	0.197	0.5763	0.0901	0.364	30.8
NC_051842.1	22834825	22886249	51424	convergent	OR10J2	ACKR1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.094108269237244	0.7343333333333333	1.0373103237703443	0.633	0.057514694350029746	1.0	31.665824854158807	15.344388143158051	14463	5225822	339361	933	326	0.253	0.5053	0.0247	0.546	0.1696	0.2997	13.4
NC_051843.1	6868917	6934242	65325	convergent	CLCN4	LOC119868598	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0642076431213099	0.682	1.0386541423767806	0.6363333333333333	0.05623101436632537	17.0	24.9082227992318	14.999018779477558	26579	32754261	3129056	69061	41896	0.291	0.2783	0.045	0.577	0.2325	0.2848	11.3
NC_051843.1	8354252	8409529	55277	convergent	LOC106558419	LOC119868687	True	False	False	False	True	False	False	True	False	False	False		False		False	True	False	0.6566031430140568	0.022	0.7823815563619136	0.04466666666666667	0.05006369710577673	0.0	1.448908139774401	24.27036714553833	31890	31273950	1648745	157	38224	0.709	0.885	0.98	0.0217	0.258	0.5707	76.8
NC_051843.1	10578732	10643009	64277	convergent	LOC480844	FANCB	True	False	False	False	False	False	False	False	False	False	False	34.92	False	5.37718	True	True	False	0.9479373312935638	0.30833333333333335	0.968376326777041	0.407	0.05045285984662596	0.0	7.98025913280959	19.53715619262384	185870	29044970	528129	178832	73040	0.6607	0.885	0.2777	0.1803	0.7844	0.5576	74.8
NC_051843.1	15197385	15269910	72525	convergent	LOC119868379	LOC119868161	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9136476589344321	0.14333333333333334	0.9165248512819409	0.16466666666666666	0.050665101285342254	0.0	5.855813562602925	16.24820422454619	41353	24422193	1008919	28321	28321	0.63	0.885	0.3943	0.4567	0.3082	0.5348	69.4
NC_051843.1	26196588	26269373	72785	convergent	TRNAE-CUC-22	LOC119868188	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	1.0011115852488244	0.5093333333333333	0.9848380486369133	0.4683333333333333	0.05180757696220706	5.0	8.18776569810634	17.769872493214077	0	13422860	86849	850	0	0.519	0.4037	0.2687	0.3127	0.0901	0.3188	18.4
NC_051843.1	32334636	32387595	52959	convergent	LOC612281	LOC111094893	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9071559072605543	0.122	0.9074497739151121	0.12833333333333333	0.049416357376142535	1.0	3.085921369345991	15.02232918372521	0	7294725	2308525	1090	1090	0.802	0.5053	0.7507	0.5747	0.0901	0.5446	72.7
NC_051843.1	34617972	34669640	51668	convergent	LOC119868190	BCOR	True	False	False	True	True	False	True	False	False	True	False		False		False	True	False	0.7625203280447022	0.030333333333333334	0.28360292605906723	0.015333333333333332	0.061309657009115164	28.0	10.448363969235023	16.91569202168043	293806	5012034	25834	114186	55596	0.1677	0.2137	0.1887	0.3927	0.9032	0.3732	33.6
NC_051843.1	35941631	35992808	51177	convergent	LOC111094865	CASK	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9992789500004535	0.5013333333333333	1.019229010026157	0.5876666666666667	0.053075726402845975	24.0	9.853035702008349	14.904792610635148	257781	3688621	126889	3827	19777	0.433	0.2363	0.206	0.5837	0.8753	0.4669	56.8
NC_051843.1	50115742	50188659	72917	convergent	LOC119868203	WAS	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.6254446655904223	0.02033333333333333	0.8640713888220489	0.06666666666666667	0.04859026928052795	1.0	3.3823720429593886	13.580650666864907	47800	515365	378852	7223	3158	0.8977	0.5053	0.6973	0.7043	0.3378	0.6285	86.6
NC_051843.1	51534278	51599514	65236	convergent	LOC100686592	LOC491922	True	False	False	False	False	True	True	True	False	True	False		False		False	True	False	0.8284189555775956	0.041	0.9052951099351049	0.121	0.048784100646643264	0.0	6.384858641839933	14.719538592514432	116896	235549	64235	550	27025	0.8767	0.885	0.3563	0.598	0.6195	0.6671	91.3
NC_051843.1	56733328	56786162	52834	convergent	TAF1	LOC100688354	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9472257541293393	0.304	0.9235163851454854	0.19266666666666668	0.04931634988161905	1.0	6.716852935035498	20.22614595492681	190255	1297688	30677	4260	4260	0.815	0.5053	0.3357	0.137	0.7927	0.5171	67.5
NC_051843.1	59813343	59874197	60854	convergent	UPRT	ZDHHC15	True	False	False	False	False	False	False	True	False	False	True	65.2	False	1.28456	False	True	False	0.8746928805601986	0.06866666666666667	0.8683726623132825	0.069	0.04798948269957408	0.0	3.8186206181990343	17.05093518363105	206230	785369	1167700	33608	106185	0.938	0.885	0.632	0.3783	0.8172	0.7301	96.5
NC_051843.1	69851587	69907041	55454	convergent	PABPC5	LOC111094733	True	False	False	False	False	False	False	True	False	False	True	58.91	False	1.59948	False	True	False	0.8525827283208777	0.049	0.8517498218342662	0.061	0.04743206097665396	0.0	6.0153560546936635	16.751390045689	54314	1848307	3439600	20255	71652	0.9593	0.885	0.3827	0.4057	0.3713	0.6008	80.3
NC_051843.1	74667098	74718660	51562	convergent	LOC119868578	LOC119868214	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8352979043748833	0.043666666666666666	0.8790213340200483	0.07666666666666666	0.04734651010402112	1.0	2.4194665045952957	17.775953829288483	57121	1774303	1996432	671	671	0.9603	0.5053	0.879	0.3127	0.3855	0.6086	82.0
NC_051843.1	77845859	77904191	58332	convergent	BHLHB9	LOC119868603	True	False	False	False	False	True	False	True	False	True	False		False		False	True	False	0.8992060164822061	0.10533333333333333	0.8599770046398043	0.065	0.048024068063747975	0.0	4.628282153932579	19.936792099729498	375025	59876	325983	2642	2642	0.936	0.885	0.521	0.1517	0.9442	0.6876	93.3
NC_051843.1	79168554	79226339	57785	convergent	FAM199X	ESX1	True	False	False	False	False	False	False	True	False	False	False	43.45	False	3.70414	False	True	False	0.9060743531886708	0.11833333333333333	0.9546006698444486	0.341	0.04944693725227886	20.0	5.916289236859755	15.250631196682269	47446	1382297	893307	4708	56310	0.7957	0.2603	0.3893	0.553	0.3378	0.4672	57.0
NC_051843.1	82817447	82882230	64783	convergent	PRPS1	TSC22D3	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.437577500729364	0.9656666666666667	1.7937181120544672	0.9846666666666667	0.07692197436618141	63.0	6.839115680604605	18.306541872024535	99838	2070815	423761	20991	32133	0.0337	0.0433	0.332	0.2643	0.5616	0.247	4.8
NC_051843.1	90957857	91025361	67504	convergent	LOC119868706	LOC111094871	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9288041620663406	0.212	0.94047500795722	0.27466666666666667	0.04939753646507394	1.0	3.7635324944475586	19.32492326554798	191609	1720629	2667534	4826	40827	0.804	0.5053	0.639	0.1907	0.7943	0.5867	78.5
NC_051843.1	97127995	97179954	51959	convergent	XIAP	LOC119868511	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.7264727007786033	0.027666666666666666	0.745271180793643	0.03966666666666667	0.04914107916556184	0.0	6.044463325394327	17.25177619534154	196026	1184266	26561	581	581	0.8353	0.885	0.3797	0.3553	0.8023	0.6515	89.4
NC_051843.1	99485997	99542726	56729	convergent	LOC492115	LOC609540	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8757520445348782	0.07033333333333333	0.8912472313031554	0.08966666666666667	0.047845172925643345	0.0	1.2712824474710545	19.398077079227992	135639	1176099	2197273	1830	2086	0.946	0.885	0.9863	0.1877	0.6759	0.7362	97.0
NC_051843.1	104147730	104215864	68134	convergent	LOC119868710	IGSF1	True	False	False	False	False	False	False	True	False	False	False	32.96	False	5.8894	False	True	False	0.9529016190291739	0.332	0.9500322213053704	0.322	0.049959386903663035	1.0	2.373447166826054	23.11477029323578	206797	2573615	1585209	16564	63646	0.723	0.5053	0.8857	0.037	0.8172	0.5936	79.2
