sampleName	Breed.Type	Category	BIOSAM.ID	run.IDs	sampleName2	sampleName3	sampleName4	Source	AlignmentCenter	Note	includedInVCF	includedInAnalyses	effectiveAutosomalMeanCoverage	Sex	CNV.keep	SNP.keep
VIZS000006	Vizsla	Breed_Dogs	SAMN19522940	SRR14750501	FAM005904	2-ADN10843		Rennes	Michigan		YES	YES	16.98	Female	TRUE	TRUE
VIZS000007	Vizsla	Breed_Dogs	SAMN19522941	SRR14750502	FAM006537	2-ADN5045		Rennes	Michigan		YES	YES	18.75	Female	TRUE	TRUE
VPIN000001	Volpino Italiano	Breed_Dogs			VOI017A1	FAM005874		Helsinki	Helsinki		YES	YES	18.09	Female	TRUE	TRUE
VPIN000002	Volpino Italiano	Breed_Dogs			VOI018A1	FAM005875		Helsinki	Helsinki		YES	YES	20.09	Male	TRUE	TRUE
VPIN000003	Volpino Italiano	Breed_Dogs			VOI023A2	FAM005876		Helsinki	Helsinki		YES	YES	20.86	Male	TRUE	TRUE
VPIN000004	Volpino Italiano	Breed_Dogs			VOI025A2	FAM005877		Helsinki	Helsinki		YES	YES	20.19	Female	TRUE	TRUE
VPIN000005	Volpino Italiano	Breed_Dogs			VOI032A1	FAM005878		Helsinki	Helsinki		YES	YES	18.79	Male	TRUE	TRUE
VPIN000006	Volpino Italiano	Breed_Dogs			VOI034A1	FAM005879		Helsinki	Helsinki		YES	YES	18.49	Male	TRUE	TRUE
WEIM000001	Weimaraner	Breed_Dogs	SAMN15626039	SRR12330127	FAM007422	13307		NHGRI	Uppsala		YES	YES	16.99	Female	TRUE	TRUE
WEIM000002	Weimaraner	Breed_Dogs	SAMN15626040	SRR12330126	FAM007209	15384		NHGRI	Michigan		YES	YES	18.83	Female	TRUE	TRUE
WEIM000003	Weimaraner	Breed_Dogs			WE002	FAM005463		Bern	Bern		YES	YES	19.31	Male	TRUE	TRUE
WEIM000004	Weimaraner	Breed_Dogs			WE007	FAM005464		Bern	Bern		YES	YES	17.62	Male	TRUE	TRUE
WEIM000005	Weimaraner	Breed_Dogs	SAMN19522942	SRR14750504	FAM006532	2-ADN4477		Rennes	Michigan		YES	YES	18.55	Female	TRUE	TRUE
WELT000001	Welsh Terrier	Breed_Dogs	SAMN15626041	SRR12330124	FAM007423	1024		NHGRI	Uppsala		YES	YES	18.16	Female	TRUE	TRUE
WELT000002	Welsh Terrier	Breed_Dogs	SAMN15626042	SRR12330123	FAM007424	22235		NHGRI	Uppsala		YES	YES	17.85	Male	TRUE	TRUE
WELT000003	Welsh Terrier	Breed_Dogs	SAMN15626043	SRR12330122	FAM007425	22244		NHGRI	Uppsala		YES	YES	18.69	Male	TRUE	TRUE
WELT000004	Welsh Terrier	Breed_Dogs			WT001	FAM005465		Bern	Bern		YES	YES	17.81	Male	TRUE	TRUE
WELT000005	Welsh Terrier	Breed_Dogs			WT023A1	FAM005888		Helsinki	Helsinki		YES	YES	21.42	Male	TRUE	TRUE
WELT000006	Welsh Terrier	Breed_Dogs			WT054A1	FAM005889		Helsinki	Helsinki		NO	NO	1.66	Male	FALSE	FALSE
WHIP000001	Whippet	Breed_Dogs	SAMN15626044	SRR12330121	FAM007123	27884		NHGRI	Michigan		YES	YES	20.26	Female	TRUE	TRUE
WHIP000002	Whippet	Breed_Dogs	SAMN15626045	SRR12330120	FAM007124	27897		NHGRI	Michigan		YES	YES	19.31	Male	TRUE	TRUE
WHIP000003	Whippet	Breed_Dogs			WH086	FAM005630		Bern	Bern		YES	YES	19.09	Female	TRUE	TRUE
WHIP000004	Whippet	Breed_Dogs			WH511A1	FAM005884		Helsinki	Helsinki		YES	YES	19.11	Male	TRUE	TRUE
WHIP000005	Whippet	Breed_Dogs			WH939A1	FAM005885		Helsinki	Helsinki		YES	YES	17.57	Female	TRUE	TRUE
WHIP000006	Whippet	Breed_Dogs	SAMN19522943	SRR14750505	FAM005987	2-ADN23203		Rennes	Michigan		YES	YES	21.24	Female	TRUE	TRUE
WHPG000001	Wirehaired Pointing Griffon	Breed_Dogs	SAMN15626046	SRR12330119	FAM007231	27154		NHGRI	Michigan		YES	YES	19.99	Female	TRUE	TRUE
WHPG000002	Wirehaired Pointing Griffon	Breed_Dogs	SAMN15626047	SRR12330118	FAM007232	27155		NHGRI	Michigan		YES	YES	20.31	Female	TRUE	TRUE
WHPG000003	Wirehaired Pointing Griffon	Breed_Dogs	SAMN15626048	SRR12330117	FAM007426	27549		NHGRI	Uppsala		YES	YES	17.53	Male	TRUE	TRUE
WHPG000004	Wirehaired Pointing Griffon	Breed_Dogs	SAMN19522944	SRR14750506	FAM005982	2-ADN2135		Rennes	Michigan		YES	YES	19.97	Male	TRUE	TRUE
WHPG000005	Wirehaired Pointing Griffon	Breed_Dogs	SAMN19522945	SRR14750507	FAM006505	2-ADN3416		Rennes	Michigan		YES	YES	19.12	Male	TRUE	TRUE
